activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,114.0,28.0,-9.53368,1.12498,-2.80062,1.59368,-0.825869,0.192428,30.2832,-32.1666,-3.51679,31.625,-1.87677,7.10433,-5.97782,-0.673573,0.403772,0.670896,9.49746,-35.4831,18.8101,29.9375,9.53134,-2.09606,-1.8735,0.466373,0.0501213,-0.26728,-27.6776,4.8681,34.6362,2
Nordic walking,124.0,30.6875,-3.6022,-8.00935,3.47702,-0.366924,0.586491,1.99892,-18.6415,24.6986,-22.2547,33.75,0.822185,10.5913,-1.33247,-0.0719825,0.120926,-0.141835,12.7146,-21.8072,-22.9211,31.8125,-0.920145,5.823,-1.18085,-0.759615,-0.00215169,-0.574276,-28.323,30.554,23.6827,8
ironing,92.0,34.6875,4.57082,-11.8863,1.41874,0.471049,-0.100945,-0.751413,-14.8612,36.7648,-48.1883,37.75,-0.0152675,9.8503,0.0487245,-0.00280783,-0.0414717,-0.029276,-14.1011,-49.4608,-10.8243,34.5,9.58869,-0.380237,-2.8097,0.103545,-0.020433,-0.0412402,-54.6416,3.06006,-8.9994,8
transient activities,100.0,34.5,-10.8325,0.71602,1.22247,0.85636,-0.92114,3.60066,45.11,-27.4536,-22.2681,38.1875,1.87918,12.195,-3.09969,0.498916,-0.221433,-0.210023,9.51772,-24.0615,40.5221,35.4375,15.4004,1.19365,-0.0586027,0.13296,0.706415,-2.32351,-44.9951,-37.3511,-5.65307,2
lying,75.0,31.5,7.07852,1.6488,6.68341,-0.0229717,-0.00736873,-0.0220256,7.17443,3.4455,-45.3407,34.0,1.07504,-0.406123,9.54973,-0.00906444,-0.0206226,-0.0100805,31.969,8.22387,-28.2276,32.0625,0.518694,-9.78764,-1.57088,0.0365746,-0.0656509,-0.0126942,-15.6923,22.9452,-4.75447,3
running,145.0,33.8125,-18.7816,21.8994,3.99547,-2.25786,1.31496,3.88786,19.165,-21.2619,-40.1626,36.5,1.75989,23.8686,-3.06236,0.125385,1.79283,-0.166444,15.539,-37.024,-0.536328,34.0625,11.1352,7.64077,-5.19759,-0.395935,-0.970446,-2.45879,-42.1123,-2.02477,6.65211,5
ironing,91.0,35.4375,-0.114742,5.94384,9.67865,0.61125,-0.00377141,0.57547,-3.08026,-15.3652,-49.602,37.5,0.342747,9.45005,-3.27349,-0.0817537,0.0864953,-0.0390408,9.59861,-40.1539,-4.36701,34.5,9.73069,1.0934,-2.0456,0.127231,0.0245639,-0.0116096,-49.7351,28.6565,22.1912,5
transient activities,92.0,34.4375,0.872455,9.67458,-0.749224,0.0315144,0.0172392,0.0162467,-59.9939,-27.5373,29.72,36.0625,1.46487,5.11672,-8.73745,0.0444825,-0.00726143,-0.0156171,-15.3346,-33.9701,18.2671,33.875,9.41277,-1.81663,-3.45862,-0.0287087,-0.0270348,-0.0377115,-35.9284,27.6512,45.7851,5
transient activities,139.0,30.8125,-13.3024,-2.14672,1.38757,-6.74293,1.42104,3.33219,36.8616,-31.2486,-15.0726,34.25,0.862199,6.27282,0.424738,-0.0935828,-0.00630639,-0.760458,-18.5902,-33.7148,12.4618,31.8125,3.72487,-0.563993,-3.71767,-2.0863,-1.43895,-4.01869,-30.0577,24.078,-18.7237,8
Nordic walking,106.0,30.8125,0.844213,5.64447,2.53538,0.230076,-1.36196,-1.4955,1.35212,-45.4826,-10.4524,36.0625,1.24489,0.656234,-0.285771,0.0541049,-0.333957,0.243773,-9.041,-37.9061,-16.0718,34.8125,3.91192,-1.66196,0.420147,1.36161,-0.712737,4.80726,-42.0272,-7.89347,26.232,6
walking,119.0,30.75,-11.0793,-3.95655,-3.84579,5.41254,-0.623461,1.67604,9.35342,-25.0916,-36.1835,37.0,-1.61125,14.1113,-5.37625,-0.272236,0.283,-0.563888,18.0295,-31.4001,-6.67377,34.625,25.033,-9.44871,-1.39877,-1.24148,-0.520422,-4.61441,-38.2939,-5.84467,5.14938,3
lying,72.0,34.8125,0.876025,7.31028,6.37897,0.001616,0.00909462,-0.016995,-10.2453,7.49045,-32.4035,36.5625,-0.0294805,1.62958,9.36822,0.00973984,-0.0325489,-0.0241195,39.0429,5.59983,-28.6747,34.125,-0.529926,-9.26507,-4.32474,-0.000643358,-0.00565364,0.00116208,-13.7849,27.6824,-5.6221,5
walking,116.0,34.4375,-6.84026,1.29744,1.85762,-0.296909,-0.347927,2.30391,37.3635,-29.9122,-17.8375,38.0625,1.06885,4.4232,-0.14632,0.0305439,0.0137453,-0.280687,-5.51819,-37.267,-11.6798,33.875,9.3162,-0.500277,-1.84702,-0.729568,-0.0862624,-0.445797,-40.2425,20.3301,22.3761,5
standing,72.0,33.25,-9.60615,2.75607,1.31094,0.0103154,0.062355,-0.031874,30.2317,-16.2441,-4.52032,35.9375,1.42106,10.4828,-0.391961,0.0239572,-0.00296812,-0.0256181,-3.71914,-29.4755,-3.11026,32.5,8.95555,0.0138428,-4.0921,0.0543732,-0.0419254,-0.0140003,4.10863,-5.85417,13.7689,7
walking,121.0,30.4375,-9.85595,0.876749,-1.14966,0.187092,-1.97554,2.16995,26.5926,-14.0871,-13.4638,37.0625,4.25953,13.5349,1.27582,0.0354717,-0.0879278,-0.418364,5.78434,-20.6201,19.9996,34.625,15.6139,-3.23226,-2.22855,-0.577001,-0.500864,-2.536,-26.5838,-17.3737,19.9079,3
transient activities,145.0,32.25,-8.2925,2.91463,3.21596,3.27134,1.23152,-1.67371,29.7633,2.00061,-37.7005,35.625,-0.551844,7.28364,-1.11428,0.278015,-0.814645,0.273699,23.1458,-34.7143,-11.0718,33.5,8.9602,0.25729,-1.3537,1.95524,-1.43795,4.572,-32.6708,6.29816,-23.6764,4
transient activities,101.0,33.375,-5.70217,16.9787,-0.141086,-0.895733,-1.68186,-4.36825,29.052,-44.7504,15.9198,37.625,-0.300953,9.18087,-4.40718,0.192712,0.111161,-0.1562,-21.2516,-41.1174,14.0457,35.0625,9.64502,-2.25997,-0.482088,0.182142,-0.0352361,-0.0947384,-48.2687,12.6455,52.2166,2
ironing,88.0,35.3125,-3.10532,3.07751,8.98924,-0.336843,0.130585,1.2852,-15.884,-28.9577,-56.7114,37.4375,0.182706,8.8931,-2.19039,-0.296465,0.235239,0.238925,-6.33814,-41.4997,-4.89326,34.5,10.0711,0.291679,-1.76701,0.751376,-0.374947,0.189523,-42.7917,22.8236,38.9586,5
transient activities,110.0,34.4375,-10.1084,0.313728,-0.689691,-2.37462,0.728141,1.57117,38.0687,-18.4082,-16.8589,38.0,-1.12199,8.59411,-2.4841,-0.640159,0.798922,-0.0864082,15.6538,-37.0291,0.310526,33.5625,3.5601,1.38666,-0.682889,0.793503,0.0251081,-0.577023,-35.7931,-20.123,1.16388,5
lying,88.0,33.5,6.84587,3.27758,6.1741,-0.0169891,0.0239424,-0.0125807,6.49013,-1.85226,-44.9271,36.6875,1.27988,4.4045,8.29873,0.00433522,-0.0319257,-0.0162951,30.9505,-4.9431,-26.5448,34.375,-0.453767,-9.65688,-2.89371,0.00497103,-0.0171505,0.00815868,-12.2248,22.8363,-5.77422,2
cycling,133.0,28.5,-3.00466,1.01857,7.95854,-1.26552,1.77457,-0.531388,44.7193,-8.85125,-40.1584,34.375,-0.46804,3.2061,-8.22416,-0.781497,-0.625604,-0.739713,15.2208,-1.46886,48.0471,34.0,12.8852,1.22247,-1.66675,-0.407046,-0.149947,-0.740947,-42.337,-19.7703,10.0759,6
running,167.0,33.8125,0.401523,8.60715,10.9475,-0.00672574,-0.805809,-2.27446,2.87776,-30.5676,-38.8921,36.375,-0.48458,14.5616,0.48956,-0.404631,-1.81236,1.00656,-3.20669,-40.7091,-8.11907,34.0625,8.49436,-1.26672,-0.345693,-0.270316,2.04078,8.39882,-41.3079,-7.03566,23.6806,5
ironing,103.0,33.375,-9.18919,2.23274,2.55054,0.0173527,0.00533302,-0.0118973,38.7894,0.179649,0.480793,35.3125,0.850852,9.47762,1.03365,0.0201927,-0.0352456,-0.0478054,-11.1516,-28.045,1.20104,34.0,9.49073,1.09932,-2.58835,-0.0128484,-0.0416699,0.0110328,-3.45859,-18.8822,8.36779,4
transient activities,112.0,34.375,-8.86551,3.37193,2.93642,1.43796,-0.459579,1.49071,45.118,-12.1912,6.84213,38.0,2.67907,7.67671,-2.68331,-0.326118,-0.141598,0.0849276,-18.4115,-29.0627,-2.65081,33.5,9.58817,-1.74903,-2.56968,-1.81701,-0.346715,-0.9009,1.62574,17.6558,41.9575,5
transient activities,103.0,33.0,-4.87941,7.94795,4.75111,-0.224219,0.525977,0.488073,32.5073,-9.68487,-34.7481,37.625,1.70767,9.61216,-0.926032,0.158277,-0.125397,0.170622,25.7498,-31.4769,7.54047,32.0,1.51258,-4.74237,-1.78495,-0.903973,0.109973,0.957759,-24.5137,4.14255,-5.4907,7
transient activities,119.0,32.4375,-6.97319,5.87475,-4.00989,0.0302602,-0.0764867,-0.0152056,7.99341,-36.266,12.5751,35.125,0.146042,9.73893,0.361776,0.0362726,0.0243573,-0.0705247,-13.4809,-27.9433,-13.7622,33.25,9.43348,2.567,-0.938698,-0.0664285,0.0146324,0.00590562,-23.3795,29.0368,29.3751,4
vacuum cleaning,105.0,34.5,-8.42287,5.31553,0.0499431,-2.51775,-0.46606,-0.917547,16.8266,-20.1024,-9.36626,38.0625,4.14552,3.8318,-8.14262,-0.501482,-0.305449,0.237241,-6.35045,-22.602,12.2129,35.25,9.34047,-1.33325,-2.15031,-0.144718,-0.0266848,0.19752,-9.23252,30.6912,18.1744,2
transient activities,136.0,33.8125,1.74598,9.28047,-1.62002,0.0382564,-0.0644609,-0.00886378,5.26889,-36.7514,-2.63938,37.0,0.839687,7.39051,-6.89756,-0.139307,0.00744752,-0.0297889,3.9285,-26.7057,37.9595,34.0,9.67123,-0.393645,-1.2266,0.0317916,-0.0289186,-0.01315,-37.5684,24.174,17.7006,5
standing,86.0,35.1875,-8.68699,3.21637,2.67021,-0.34292,0.146442,0.0581428,27.9014,-15.8845,-23.6777,37.0625,0.691455,9.73119,-0.518899,-0.0334507,0.392266,0.00167199,10.3476,-32.1793,-10.3293,34.3125,10.0058,-1.44918,-2.4129,1.08287,-0.0877965,-0.0243275,-26.3761,23.1193,23.9818,5
cycling,123.0,29.0625,-7.17503,3.18646,4.88674,-0.579628,0.519239,-0.158525,36.1225,-14.9985,-44.8295,33.25,-0.325179,3.46687,-8.57091,-0.312553,-0.178594,-0.0480579,10.8738,-26.5372,37.4749,32.3125,9.27049,-1.46966,0.666854,-0.383911,0.252205,-0.462982,-41.3866,18.5585,11.8715,2
ascending stairs,154.0,33.75,-10.2426,3.91824,3.41429,-1.43385,1.10659,-1.67736,28.3271,-7.39048,-51.2547,36.875,2.10754,12.9206,-7.04745,-0.137045,-0.39665,-0.380047,25.2485,-41.0271,17.6932,34.9375,15.0598,-1.82387,-2.24297,-0.379386,0.744321,-0.830167,-64.846,20.2224,-18.2447,1
standing,112.0,32.8125,0.24842,8.93648,1.01434,-0.207487,0.46647,0.112858,-3.08041,-61.2565,31.2704,34.4375,0.721287,9.90859,-2.10649,0.17438,0.073304,0.125137,-36.2136,-52.882,23.2412,33.1875,9.37647,-2.664,-1.94874,0.00298475,-0.0419483,-0.105513,-69.3889,-8.72292,64.2917,1
walking,112.0,34.4375,-13.7002,4.8869,2.62797,-2.04079,0.0641353,1.23991,53.9138,11.3901,-28.3576,38.125,1.69112,13.2962,-1.82889,0.261944,0.665876,0.141298,1.05583,-52.2504,25.1121,34.0,11.6143,-4.5773,-1.83674,-1.0998,-0.352647,-0.880162,-56.3843,-13.7946,8.88487,5
sitting,85.0,34.9375,1.54152,7.4907,5.92648,0.025081,-0.100556,-0.0653505,2.77241,-25.8329,-19.1045,36.8125,0.601957,9.19897,4.24389,-0.0914191,-0.0145631,-0.100113,1.67496,-21.4137,-9.7457,34.125,9.67399,-2.81745,-1.98332,0.141441,0.246828,0.0700738,-27.9947,5.02353,16.0545,5
descending stairs,99.0,33.875,-3.19116,0.762885,0.451567,-3.4705,0.0419078,-0.39218,35.1057,-61.2361,-24.1379,37.875,1.28339,4.97499,-1.96411,0.0449182,-0.0634767,0.0732278,-10.5733,-37.3427,26.5931,35.1875,8.17893,3.90075,-0.573945,-0.159614,0.687817,-1.95343,-32.2704,-21.5766,44.4177,2
walking,123.0,32.5,-10.7214,-0.620735,0.343438,-0.643058,2.00985,2.41394,50.7298,0.285861,-0.987589,37.125,0.690056,8.33853,-0.436956,0.292123,-0.0477468,-0.257528,4.11296,-43.9745,19.4463,32.75,1.10789,5.47659,-2.16123,-1.73303,-0.880538,-1.83915,-13.7832,41.2093,-2.65931,8
running,137.0,28.875,0.523507,6.57923,0.718512,1.50186,-2.00432,-0.174368,14.3423,-39.0725,-12.3198,32.25,1.39978,8.04332,-4.75988,-0.233814,-1.99087,1.91214,-3.83639,-35.5185,10.2724,31.75,10.2571,-2.23557,-3.94902,0.803192,-2.65635,7.96057,-40.7006,-2.83851,17.9503,2
transient activities,118.0,32.875,5.66311,7.53284,-2.67158,-0.0564313,0.0853093,-0.0361827,-27.693,-27.0579,-14.7047,36.625,-0.383386,9.59102,0.50755,-0.0563791,0.160552,-0.0134752,9.88253,-33.9581,-19.4877,34.9375,9.89377,-0.367141,0.0103811,0.0563536,0.0450772,-0.00293859,-61.549,16.7724,27.2694,6
transient activities,137.0,32.0,-1.33556,7.36011,5.76836,0.26979,0.00598862,-0.148124,13.7188,-33.6825,-5.54226,36.75,-0.354668,9.92745,0.158488,-0.0406639,-0.0430702,-0.068977,13.0389,-23.8949,21.6987,34.4375,9.75385,0.250062,-1.07539,0.0155526,0.0206395,0.00617771,-16.6546,-13.904,6.248,3
cycling,134.0,29.4375,0.710249,2.95246,6.85304,0.649613,-0.0573128,-0.139358,24.6368,-6.17293,-50.37,35.125,-0.685804,4.45986,-6.68335,-1.00498,-0.0878922,-0.13099,-4.20091,-37.2257,25.4133,34.25,8.24177,-0.724746,-1.43216,-0.0350521,0.640623,0.0591231,-45.0215,14.4079,28.8904,6
walking,120.0,30.125,-13.1938,3.7324,5.48751,-0.437411,-0.252036,0.343189,33.7686,14.7206,15.6967,37.0,1.4506,12.2782,-2.1397,-0.0617451,0.0572188,0.264174,-2.30379,-27.1028,25.2615,34.5625,14.6521,4.65276,-4.64131,1.22698,-1.15191,-2.51767,-42.0162,-2.19368,22.7953,3
transient activities,117.0,31.25,-5.05765,-1.6015,5.93528,4.16482,0.267515,-1.33134,58.1616,-34.7217,-66.0099,36.875,-1.82909,6.99087,-0.478214,0.267009,-1.63626,0.34599,-9.40594,-46.1403,-17.5291,34.5,7.45918,-0.953633,3.96378,-0.316537,-1.16672,4.33855,-36.8242,34.6982,22.4037,3
transient activities,117.0,31.25,-4.61449,1.73495,6.04612,2.17515,-0.43452,-0.11657,34.404,-8.28632,-59.7822,36.875,1.35738,8.46254,1.51078,-0.0520466,-0.417313,-0.157836,19.8782,-40.7921,-12.7873,34.5,18.489,-3.05843,-2.47027,-0.960579,-0.971212,-1.80804,-36.9511,-17.9679,25.8039,3
transient activities,109.0,34.4375,-7.45261,4.69035,3.10709,-0.414548,0.539797,-1.2353,41.6266,9.07912,-11.521,38.0,-0.202568,7.63142,0.362311,0.376272,-0.105888,0.0584845,-4.03496,-24.9657,11.8084,33.5625,16.2206,2.94329,-5.73372,0.00321539,0.736993,5.32143,-29.7587,1.82026,35.0575,5
Nordic walking,111.0,30.6875,-3.4276,-12.5212,3.99519,0.414233,0.940331,-2.87104,15.607,23.2382,-28.8768,33.9375,1.18341,9.69121,-0.626019,0.114702,-1.33713,0.0956913,-5.60857,-28.5076,1.24224,31.8125,8.27783,0.931927,-4.41346,-3.23719,-0.23647,-2.38061,-26.1693,13.1261,0.450004,8
running,82.0,32.5,-9.30017,2.76443,2.5086,-0.407703,0.0219077,-0.198238,42.9903,0.0714809,-11.3379,36.8125,0.436711,10.2528,-1.45451,-0.110779,0.513388,-0.16895,4.05009,-39.8452,19.4224,32.0,10.3857,-3.53396,-3.12927,1.46177,0.323413,-0.538594,-24.1364,9.43075,4.14908,7
transient activities,114.0,33.8125,3.66446,2.0322,8.36291,0.0051793,0.152395,-0.158552,12.2156,-24.2391,-36.456,36.6875,1.64022,7.58494,-5.6059,-0.0408338,0.0197258,0.0835947,-1.32855,-17.0865,27.716,34.0,9.16393,0.919085,-3.51674,-0.016233,0.0417408,-0.0244299,-22.2204,-8.78388,15.6653,5
transient activities,85.0,33.875,-9.00239,2.49585,2.43699,0.0322366,0.0231348,0.0172821,36.7562,-12.4963,-3.24394,37.6875,0.126698,9.77218,-0.296938,-0.0185725,-0.00777433,-0.0341475,-7.75554,-24.4402,10.5105,32.6875,9.69292,0.181108,-1.88597,-0.0204694,-0.0115995,-0.0123374,-28.3118,-4.5851,26.702,7
ascending stairs,155.0,32.5625,-9.44957,4.59368,3.26994,-0.938135,-0.123047,0.30739,28.1305,-19.5001,-30.349,35.375,2.01206,10.1292,-2.27743,-0.53931,0.153678,0.199455,16.2049,-32.0208,1.27296,33.375,9.29808,4.90475,-3.50151,0.212939,0.200255,0.554284,-43.5564,-0.443831,-5.55237,4
transient activities,84.0,30.875,-8.63326,3.27628,0.938881,3.03522,-0.421914,0.301171,31.3647,-11.9831,-20.9024,32.75,-1.17027,9.52133,0.958172,0.131656,-0.522285,-0.17505,0.240431,-28.4324,-9.63639,30.875,9.38603,1.27726,-1.04695,-0.207206,-0.195143,-0.373759,-6.71455,-6.64535,14.9086,3
Nordic walking,121.0,29.6875,-2.16216,4.50776,4.30308,-0.202482,1.09296,-2.19566,31.4724,-37.2896,-14.6313,35.0,0.259285,2.69261,-0.310246,0.189017,-0.271937,0.337194,-6.91882,-39.667,-10.4069,33.0625,9.67039,-1.18126,-2.418,2.02939,-1.0196,5.21655,-42.9755,-5.65961,25.517,4
transient activities,85.0,33.0,-5.51781,3.45689,6.87351,-0.0559329,-0.0105647,0.0041799,38.0285,-32.8326,-62.965,34.9375,0.914722,9.84214,-0.70882,-0.0221526,0.0135842,-0.0362243,-8.56902,-39.2172,-12.254,34.125,9.10728,-0.444014,-3.93334,-0.00358729,0.0112106,-0.0254706,-33.3901,26.7434,42.8166,6
walking,103.0,34.4375,-8.06347,3.12115,1.0634,0.508305,-0.292583,-0.209797,32.5238,-36.2246,-8.34075,38.0625,1.1098,14.732,4.15766,-0.0600625,0.839328,-0.183421,-15.1091,-38.8613,1.37593,33.8125,16.1407,0.272709,-4.0972,-0.836882,-0.459443,-2.71118,-31.4474,-5.41471,41.5843,5
transient activities,122.0,32.0625,-5.77181,9.53826,-0.617365,-0.628426,-0.234706,-0.384045,60.6796,-19.7018,-9.86417,36.6875,-0.10765,8.05197,-4.20641,0.234641,-0.129425,-0.517996,10.2057,-27.4357,40.4054,34.0,11.2218,-0.891734,-1.86363,-0.231377,0.31322,-1.11426,-47.3852,-28.6189,-8.88241,1
transient activities,93.0,34.625,-5.27046,3.32472,-3.39847,-0.257642,1.34479,-0.746848,31.0884,-18.1526,-22.2387,38.1875,4.65746,7.60582,-6.63549,0.144551,0.494672,-0.117738,8.76975,-31.6455,5.07546,35.4375,9.89008,-3.81577,-0.778636,-1.903,0.238052,-1.19498,-63.817,17.6342,8.08414,2
transient activities,182.0,30.8125,-8.5645,-3.20218,2.0779,-0.0257264,-0.285718,0.134401,28.7729,27.1233,-34.4388,34.1875,2.05227,10.0543,-2.19902,-0.242481,0.20026,0.0589698,15.8663,-39.3471,-10.3912,31.75,5.56853,-5.24502,-3.78548,1.28122,0.711028,1.02429,-38.4474,28.2357,26.7701,8
cycling,89.63636363636364,29.75,-4.17003,2.84702,7.74248,-0.564127,0.0473315,0.572632,27.4926,-17.9873,-45.7111,35.3125,-0.788086,5.84654,-7.69645,-0.123943,0.561931,-0.938837,-4.2195,-30.2716,35.667,34.3125,14.4591,3.29267,-0.660125,0.419623,-0.256164,0.796322,-46.1686,3.88291,20.3887,6
cycling,124.0,28.8125,-3.7797,0.565113,7.48661,0.738875,-0.0652365,0.149834,30.0826,-7.45319,-45.649,34.0625,1.81098,7.72163,-7.57802,-0.106017,-0.695802,0.276025,-12.1265,-38.212,15.0704,32.75,6.08545,5.8313,1.74657,-0.510834,-0.225646,-0.155065,-41.1665,-10.7939,17.7285,4
descending stairs,103.0,32.1875,-10.5683,-1.87977,3.92931,1.18153,0.835546,-0.45621,58.0623,-9.4789,-48.3774,36.5,0.297078,9.05203,-0.911046,0.102991,-1.16602,0.174234,-18.5509,-43.9009,15.3087,34.125,9.46982,-2.27892,-2.68337,-0.313465,-0.105608,-0.692233,-25.9961,17.3146,56.9116,3
transient activities,123.0,32.0625,-8.99127,8.06587,1.61013,3.16127,-0.96114,-0.672185,52.7005,-8.9442,-14.9804,36.6875,0.246496,8.64675,-5.16995,-0.359339,0.102727,-0.0911859,13.1856,-25.0773,40.4538,34.0,9.55835,-1.98986,-0.947728,0.0714024,0.021169,-0.127586,-51.4114,-9.94495,-17.0672,1
transient activities,97.0,33.25,-9.5288,-0.851714,1.01637,-1.17615,-1.1116,2.97469,31.3318,-14.0691,-10.8561,36.9375,1.55005,6.08293,0.515259,0.261331,-0.125278,-0.0330049,-5.88592,-27.5594,2.77478,34.3125,9.11773,0.0746134,-2.35428,-0.367766,-0.126229,-0.392441,-6.36872,13.9577,24.5328,3
Nordic walking,91.0,31.0,-2.68417,8.05407,1.58919,0.949032,-0.822029,-1.84136,34.47,-20.9337,1.53621,36.125,0.756842,4.18801,-1.66133,-0.0723124,-0.81851,0.405926,-10.3655,-33.5033,13.2229,34.8125,9.32185,-2.40797,3.95332,0.359241,-1.48481,6.13181,-21.3245,-18.5998,20.2185,6
cycling,121.0,32.625,-4.69325,0.522817,6.20298,0.00422086,0.0498713,-0.0858348,57.1285,11.8298,-42.015,37.375,0.0591945,7.42639,-7.53135,-0.00792065,-0.0225798,-0.0311921,18.9066,-20.1727,44.9358,32.125,9.83531,0.687327,-3.547,0.0751355,0.0410018,0.0545775,-47.9492,-14.7319,8.3483,7
walking,119.0,29.8125,-18.2175,3.03267,3.45177,-2.829,-1.88728,1.51507,42.0831,-17.8108,-13.797,36.9375,-0.528398,13.1217,-0.861787,-0.168197,0.374227,0.0244701,-8.34017,-32.3673,-12.346,34.5625,10.9457,-0.0113359,-2.52795,-0.108555,-0.4472,-0.858747,-33.8616,23.5547,22.8795,3
transient activities,90.0,33.875,-9.48805,2.91764,2.50527,0.769922,-0.2399,-0.195488,21.4278,-3.94536,-17.2301,37.875,-0.997956,9.36869,-4.80763,-0.161191,-0.140524,0.296449,3.5199,-25.3721,10.2751,35.125,9.52917,-1.47036,0.553743,3.24974,-1.48798,0.353448,-8.81394,13.658,-30.1607,2
lying,60.0,30.75,0.479037,4.5254,8.5762,-0.0252731,0.027048,-0.015931,-5.51277,16.5443,-33.5178,33.4375,0.772122,2.07892,9.38128,-0.0206455,-0.0176633,0.00241595,35.6561,4.18154,-32.7793,30.625,-0.91552,-8.689,-4.83393,0.0476597,-0.04136,0.0143459,-12.8024,29.047,-6.47122,7
transient activities,119.0,32.4375,-6.96436,5.80122,-3.7401,0.0193977,-0.0123477,-0.0174549,8.60804,-36.1743,13.2294,35.125,0.183113,9.77621,0.323606,-0.0164088,-0.0201586,-0.0303194,-13.4936,-28.3309,-12.6321,33.25,9.51243,2.71743,-0.823053,-0.0232956,0.00638942,-0.0113884,-23.8823,28.6756,29.3738,4
Nordic walking,127.0,34.8125,-2.74613,3.98619,0.639796,-0.0794725,0.388472,2.99315,28.5583,-36.272,-24.474,38.5625,-1.03679,7.81441,-0.815025,-0.308864,-0.0830779,0.0733938,11.9642,-38.5928,22.4314,34.3125,10.6532,-0.799307,-3.45221,-0.266579,-0.0208419,-0.45263,-41.9351,-17.7137,15.7482,5
transient activities,116.0,31.3125,-11.0585,3.47409,3.94239,-0.0958767,-1.28421,1.7691,30.7904,17.1246,-22.4337,36.8125,1.94785,10.0656,-0.574667,0.078444,0.641955,0.131177,21.3267,-23.3069,0.496713,34.5,9.55578,-0.571449,-2.61591,-0.0301777,-0.424416,-1.10725,-54.8009,-6.40786,-0.0441089,3
standing,88.0,32.375,9.0675,-1.65648,3.72234,-0.227532,-0.00756768,-0.0196901,-24.6628,10.1563,-8.91215,35.5,2.0607,9.36745,2.02395,0.00114018,-0.00109005,-0.00307897,-9.92031,-23.6289,-9.04861,33.3125,9.8191,0.100283,-1.38251,-0.0285244,0.0039848,-0.0248163,-6.68213,-4.00395,23.7248,3
transient activities,116.9090909090909,33.1875,-7.76062,4.32231,4.10439,0.164654,-0.231441,-0.198942,9.23736,-69.9687,-32.2682,34.875,2.32829,9.06836,-3.08139,0.223752,-0.339023,0.230322,-12.5808,-65.4823,-16.9905,33.625,9.81435,0.661376,-0.344122,-0.16432,0.239478,-0.108041,-97.8456,-7.71559,38.7892,1
ironing,90.63636363636364,35.3125,-2.04267,3.14623,9.12039,0.267078,-0.751559,-1.13188,2.22551,-3.73484,-49.1583,37.4375,-1.14581,9.52948,-3.37816,0.15746,-0.598329,0.164765,3.32134,-39.4118,0.802265,34.4375,9.73656,-0.325975,-0.261614,-0.496809,0.339087,0.170878,-41.8555,18.6449,34.8536,5
ironing,84.0,33.0,-1.37524,8.23099,5.53391,0.329564,-1.3665,-1.33141,-6.93023,-42.8849,-43.0168,36.375,0.343868,9.15801,-1.91729,-0.237249,-0.299075,0.0953165,-4.22749,-33.0594,-12.7749,33.875,9.78166,-0.953522,-2.49545,-0.08852,-0.0344036,-0.0166691,-32.6788,19.5661,37.8045,3
ascending stairs,116.0,32.1875,-8.41321,5.52807,6.82315,-0.175314,-0.563345,-2.5897,11.2387,-46.5804,1.63803,36.6875,-0.963271,8.36927,-2.24817,-0.577217,-0.931084,0.441159,-23.1619,-21.9176,10.9781,34.3125,6.01726,-1.32508,-0.602272,-0.683491,-0.880207,-1.86475,0.132178,-13.6625,60.4521,3
transient activities,159.0,32.5625,3.19118,9.55634,0.786915,0.00917375,-0.00196965,0.0612927,-6.58737,-41.2075,-4.16312,35.375,0.959429,9.8899,0.801952,-0.0613941,0.112915,0.0242406,-7.6027,-44.0416,3.85464,33.375,9.57509,1.02002,-2.23969,0.00085211,-0.0129218,0.00976297,-65.4506,-7.18758,44.0197,4
sitting,71.0,31.9375,0.969996,9.17861,3.2566,0.0207014,0.0878888,0.00752344,-1.71364,-20.7976,-15.5265,34.9375,0.37185,9.37877,2.8839,0.0275714,0.0903611,0.0150909,4.64902,-18.6488,-8.08535,32.875,9.66384,0.499766,0.967382,0.0447377,0.112357,-0.0535412,-14.1222,-4.00022,18.2157,3
cycling,120.0,29.875,-5.65319,3.23478,7.37256,0.0676042,-0.212916,0.0769717,14.3332,-11.3125,-30.0741,34.8125,-0.952747,2.66575,-10.3996,0.0268534,0.111925,-0.791581,5.18795,-11.5014,26.9898,33.75,11.848,3.49686,-0.418043,1.02643,0.423932,-1.91813,-36.1434,6.62594,15.9098,2
