activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
sitting,69.0,34.25,-2.09302,-7.0455,6.49839,-0.0339473,-0.0254216,-0.00269735,6.11953,17.1677,-28.6896,37.625,0.471149,9.59203,1.06512,-0.100946,0.0114124,0.0138951,5.40001,-25.2955,-5.60862,33.875,9.31451,2.77048,-2.52335,-0.0421096,-0.0250921,0.0189886,-19.0543,15.6782,25.7182,8
rope jumping,170.0,33.8125,-2.59535,20.0978,-9.22658,6.69157,-4.67786,-1.23739,15.2342,-47.8313,-2.3299,36.4375,0.0683103,-13.8907,-2.6605,-1.29943,0.222764,0.538597,25.4883,-42.0284,-5.79685,34.0625,8.90042,-2.56058,-0.29491,-0.3482,-1.67122,-3.75477,-48.9041,0.345369,-3.01912,5
Nordic walking,128.0,33.0625,0.247016,8.22633,2.20982,0.296974,0.450926,-0.613874,24.1185,-29.5719,-9.67639,38.375,0.847227,5.36629,0.00148301,0.258653,0.478447,0.40429,-2.6563,-31.7236,12.5614,32.5,13.0011,2.15469,-4.33402,2.99382,-1.9181,4.91605,-31.5374,-18.2527,8.83561,7
transient activities,143.0,32.0625,-13.0326,5.75811,-1.17522,3.9083,-1.44985,-2.08619,30.7778,-1.05366,-13.487,36.5625,0.132277,14.7433,-5.73393,0.0398463,-0.127924,0.266821,11.4624,-15.6889,9.91841,34.625,13.742,-11.8403,7.22153,1.87748,0.00833623,-4.32396,-24.5815,34.0502,38.883,2
transient activities,95.0,33.8125,-8.9977,3.42429,0.201662,1.43759,-0.412274,-0.831564,32.0655,-11.9716,-24.9608,37.25,2.17018,8.0804,-4.475,0.120905,-0.752741,0.0346537,13.6598,-29.5,9.19763,34.6875,10.234,-1.61444,-0.943129,-0.0513611,0.527155,0.388078,-33.9191,11.3203,22.1306,2
transient activities,97.0,34.5625,-10.1066,4.17716,-1.43396,-0.0896959,-0.536726,0.110422,47.3765,-24.5156,-15.5501,38.1875,0.0482352,8.18528,-6.68216,0.317389,-0.267119,-0.235667,2.34247,-43.087,8.88498,35.4375,12.6303,-4.15632,-3.02521,-0.659137,1.32017,-1.72746,-36.1714,-5.36775,5.13711,2
Nordic walking,126.0,33.0,-1.97804,3.27242,-2.11738,2.81332,-0.315115,0.972705,13.7785,-42.0545,-16.0101,38.3125,-0.918577,14.6235,3.85022,-0.523193,0.382735,0.153128,4.91549,-40.1295,14.0718,32.5,18.2306,-1.94435,-3.86906,-2.05609,1.29239,-1.91967,-30.1376,-23.2098,10.5483,7
transient activities,102.0,32.5,-2.61487,9.32002,-1.03119,1.62003,-0.378339,0.0601541,22.83,-34.468,-11.0876,37.125,0.796079,9.66212,0.451244,0.0970977,-0.0256076,-0.101776,13.5032,-38.1173,6.78794,32.0625,9.56276,-1.98046,-2.10543,0.0268584,-0.0245342,-0.000518084,-23.5138,16.4823,4.71041,7
transient activities,104.0,32.3125,0.318484,-9.87948,1.46374,-0.00578449,-0.243898,0.181969,-9.4259,27.5626,-14.4168,37.0,-0.74573,10.6501,1.03964,-0.101033,-0.152169,0.0318491,12.6692,-24.9148,-9.50832,32.4375,9.84675,-0.0765422,-3.00189,-0.130788,0.551451,0.345559,-23.6291,5.1052,30.253,8
transient activities,98.0,33.25,-2.77623,5.30659,8.2169,-0.728239,0.272778,-0.415759,1.88405,-20.1876,-19.9588,36.9375,1.6624,10.2303,1.35567,0.017285,-0.217308,-0.392121,-3.48304,-25.783,7.4716,34.3125,11.356,0.127888,-1.28974,-0.223296,0.0407844,-1.17902,-33.1656,3.54269,32.6864,3
ascending stairs,132.9090909090909,34.1875,-4.78456,5.95353,2.45002,-0.878389,-0.472315,0.280183,29.0786,-25.4563,-37.5706,38.125,1.55637,8.30719,-4.64174,0.943909,-0.46963,0.16589,18.9087,-43.4369,11.0971,35.3125,0.620842,0.737219,-2.59989,1.69133,-0.218199,3.75326,-37.0565,-2.37113,-2.25042,2
Nordic walking,115.0,33.0625,-3.25741,22.1282,5.03547,0.3872,-0.593335,-1.14192,7.20848,-45.6722,-12.0379,38.3125,4.80273,15.136,-1.12024,-0.746814,0.23048,0.157782,-4.64383,-37.68,-17.4526,32.3125,56.936,34.1272,17.4511,0.712057,0.644759,-0.578515,-25.1869,33.1356,35.3209,7
lying,85.0,31.0625,7.06863,1.19185,6.49237,0.0193579,-0.00244395,-0.0221493,8.06832,3.7202,-45.348,33.1875,1.04031,0.00870185,9.62519,-0.000753532,0.00931394,-0.027121,32.0786,8.33193,-28.2258,31.25,0.621236,-9.76886,0.706838,0.0315696,0.0144863,0.015615,-15.8924,19.1401,-8.50678,3
transient activities,107.0,34.375,-7.40315,7.88282,-0.482266,-2.73589,0.420462,-1.55691,45.3433,-10.9921,-36.9971,38.0,1.79575,9.19192,-1.77493,0.275649,-0.132358,-0.113612,12.4236,-48.7952,19.6725,33.5625,9.43007,-0.186555,-3.15984,0.0344975,-0.063305,-0.452236,-47.7208,-4.5561,13.8688,5
Nordic walking,126.0,28.9375,-6.42962,4.68314,3.19941,-0.923778,0.854897,-2.38908,36.1811,-3.54432,-23.3756,34.3125,1.09914,7.79933,-2.01535,0.481918,-0.78925,0.154125,16.2381,-24.299,15.4708,32.8125,4.40104,-4.54511,-0.251557,0.314656,-1.88091,1.99393,-15.0664,-23.9009,-12.5165,4
ironing,74.0,33.6875,-3.44103,1.55658,8.33506,-0.1724,0.311919,0.876242,-2.32032,4.81871,-54.4503,36.5625,-0.077828,9.53508,-2.04232,0.0280886,0.0206198,-0.051911,-1.48071,-37.6796,-6.2912,32.75,9.34424,-0.601165,-3.46686,0.0460191,-0.0121445,0.00595044,-28.2223,3.46214,50.2371,7
lying,73.0,34.8125,0.74714,7.57237,5.87582,0.0517811,-0.00188288,-0.0225434,-9.36305,6.82261,-32.7949,36.5625,-0.108791,2.19358,9.21006,0.0181302,-0.0303763,-0.0112592,38.8058,3.8026,-28.2431,34.0625,-0.417451,-9.22782,-4.32382,0.030321,-0.0468984,-0.0267141,-13.8079,28.3247,-6.47391,5
ascending stairs,117.0,32.625,-7.38424,3.85477,3.07244,-2.76241,0.560188,0.171924,32.805,-31.2838,-20.3134,35.625,-0.17757,10.4506,-0.343377,-0.0902622,1.07012,-0.168446,-11.0366,-35.5129,-14.4072,33.5625,9.98153,19.6471,-0.691769,1.21535,-1.50103,0.518123,-31.3642,34.1738,20.973,4
transient activities,102.0,32.6875,2.81539,3.68715,-6.66547,-0.312791,0.163509,0.261302,-34.1151,-7.57496,24.7978,37.25,-0.055308,9.10873,-3.82169,0.0619888,0.135707,0.00745423,-6.44337,-48.5788,-6.08767,35.0,9.76391,-0.779587,-0.528645,-0.0915037,0.0431047,-0.140413,-49.7602,24.7593,41.0941,2
standing,90.0,34.0625,-8.49818,4.78597,0.166064,-0.0912624,0.0353224,-0.00733416,22.9379,-26.1507,1.83997,37.4375,1.22582,9.13897,-4.30195,-0.022187,-0.0121389,-0.0232721,-9.76023,-24.5568,6.27481,34.75,9.69533,-1.68289,-1.44989,0.0257003,-0.00888933,0.0138049,-18.7377,-16.6423,35.5714,2
sitting,71.0,32.0,-1.51523,3.67195,8.97257,-0.0169979,0.0379153,-0.0213213,5.08978,-9.91473,-29.3746,35.0,0.328016,9.37759,2.6895,0.00166462,-0.0467725,-0.0127733,5.44443,-18.7928,-7.46059,32.9375,9.56006,0.650103,1.23551,-0.0123963,0.0278785,-0.0166724,-13.6727,-4.01765,18.3356,3
Nordic walking,124.0,30.1875,-13.067933333333334,5.204766666666666,3.36763,-1.4878233333333333,0.3465956666666666,3.07229,37.96363333333333,14.880733333333334,-24.160266666666665,35.125,0.0727032,9.79144,-8.58426,-0.658587,0.214848,-0.420607,12.9378,-22.9824,32.2401,34.0,13.4486,-1.55761,-1.06487,-1.09492,0.284036,-0.685909,-40.0353,-6.73086,10.1053,2
walking,110.0,34.5625,-7.81096,2.35865,0.877319,-0.199061,-0.471307,3.06578,44.7256,-10.5774,-23.219,38.1875,1.22522,6.916,1.04876,0.0376125,-0.231655,-0.0614994,4.29658,-41.9123,14.2187,34.0625,8.6297,-1.47026,-3.43021,-0.954945,-0.142187,-0.569801,-40.0963,-13.9418,16.1758,5
ironing,86.0,32.6875,-5.62441,6.40252,1.01189,-0.112322,-1.02367,0.176295,18.9623,-35.5865,0.395055,35.9375,-0.00540032,9.54273,-0.8794,-0.0129898,0.0182914,0.042771,-5.26875,-30.5151,-6.16803,33.625,9.7133,0.278547,0.120292,0.0625096,-0.115121,0.0767123,-34.6249,6.72325,38.0548,3
ironing,100.0,33.3125,-1.76663,6.4322,7.68941,1.54713,-2.3715,-2.18438,-25.5982,-64.7682,-34.1277,35.25,-1.40441,9.60744,-3.11205,-0.203663,-0.817576,0.354869,-13.4449,-55.2384,-9.88024,34.0625,8.91434,-2.63001,-1.10472,0.773111,0.181014,0.624899,-60.6804,-12.4535,39.3011,1
cycling,134.0,31.0,-15.0672,-2.82899,8.36814,-1.00397,-0.181685,0.3155,14.6086,20.1726,-53.1341,35.625,0.15606,7.01689,-6.79257,-0.357844,0.476028,-0.240335,32.0111,-39.0448,-5.90941,32.0,12.037,-6.49512,0.224748,0.717289,-0.464436,-0.28011,-26.7629,11.104,46.8294,8
ascending stairs,118.0,33.8125,-6.5215,2.75671,-0.143868,-0.195511,0.348469,3.97134,75.5095,-41.4013,-73.34,36.8125,1.58806,6.17817,-2.07867,-0.0718445,0.393975,-0.454662,56.1035,-69.4835,35.2839,34.9375,9.25206,1.1322,-1.78062,-0.700285,0.0725811,0.813,-102.982,-12.698,-38.5837,1
ironing,93.0,34.75,-2.3655,-6.71437,5.10764,-4.95445,-0.961952,-0.964545,13.4961,31.0362,-41.7806,38.0625,-0.0694712,10.1014,-1.81168,-0.0585414,0.838436,-0.145623,-1.67292,-40.8956,-7.26131,34.75,9.38602,0.233907,-3.47162,0.390677,0.0710787,-0.164089,-44.7175,-11.9734,-5.68491,8
transient activities,86.0,33.5,-7.88341,2.4834,2.03043,-0.0509469,1.12781,-1.52157,22.5498,-41.0506,-41.2305,35.75,-1.33975,10.7134,-1.02354,0.226598,-0.270304,-0.109209,7.50573,-49.3322,-32.8123,34.6875,6.07447,0.999199,-1.65803,-0.845614,0.0867252,-1.52447,-55.5337,-31.9335,28.0562,6
walking,87.0,32.9375,-9.06309,2.02615,0.78271,1.50862,-0.407695,-0.292364,37.3445,-20.2307,-16.4527,37.625,0.905273,9.72711,-1.01838,0.338503,-1.35102,-0.232619,2.4742,-38.2152,-3.58156,31.9375,9.70051,-1.10332,-2.6883,-0.425112,0.166486,0.365594,-21.2105,14.6245,24.8608,7
Nordic walking,124.0,33.0,-4.56,7.73123,2.02402,-0.41628,0.452782,2.99334,43.2912,-49.2113,-11.6958,38.3125,0.324617,6.49937,0.259379,0.134087,-0.246837,-0.554334,-0.196743,-53.6219,24.2652,32.5,8.36746,0.187989,-6.376,-1.09283,0.383076,-0.19185,-42.7979,-23.8085,29.9354,7
sitting,74.0,33.5,0.326484,6.23903,4.91183,-0.171463,-0.270628,-0.161981,2.84323,-17.527,-26.2416,35.8125,0.615688,11.9316,1.87327,-0.180286,0.360735,-0.30697,4.48185,-24.4881,-5.33758,34.75,9.28429,-0.490961,-2.9665,0.0209422,0.00187272,0.0162565,-17.2759,-3.24825,11.8469,6
walking,102.0,32.875,-8.33885,1.70942,-0.0520951,0.592792,-0.496262,-0.099956,48.4116,2.25529,-24.2229,37.6875,0.919174,9.51322,0.763726,-0.0822322,-0.336971,-0.0910166,17.9551,-30.177,26.0914,32.1875,12.1935,0.737642,-2.21109,-1.08342,0.714904,-1.48297,-36.276,-20.6093,2.7229,7
walking,122.0,32.5,-6.8963,-0.279158,-0.524115,0.46284,-1.29235,-1.87542,55.2674,16.5354,-20.2552,37.125,0.725469,9.626,0.643687,0.31943,0.348245,0.126028,0.605191,-50.8097,19.8837,32.8125,12.1551,1.39531,-3.68197,1.06804,0.602145,1.2803,-43.8685,32.5656,6.32214,8
ascending stairs,106.0,33.375,-7.01961,2.85407,1.8112,2.58452,-0.111533,-0.938901,41.3582,-0.201927,5.98965,36.6875,-1.14043,5.66348,-1.54561,-0.310597,-1.02296,0.328167,-2.36198,-31.3531,17.7785,35.0625,3.70418,0.0944545,-0.634802,0.641428,-0.483332,-1.52669,1.39205,-28.4738,24.8485,6
transient activities,143.0,32.0625,-13.1611,4.34534,1.9451,-0.134857,1.01387,5.21275,33.4537,-25.9429,-19.4566,36.5625,-0.383533,6.06506,-3.04332,-0.332444,-0.232618,-0.157387,3.99439,-36.6833,-0.887539,34.6875,9.63277,0.69301,-4.08937,-0.669975,0.162128,-0.282612,-52.9935,41.7751,31.0284,2
vacuum cleaning,137.0,33.625,-0.580492,7.57155,4.62434,-0.14607,1.18065,1.2138,24.0121,-26.6233,-17.0412,35.625,-0.469547,4.94553,-7.14566,0.289956,0.143976,0.128484,-2.44828,-10.3913,43.4234,34.5625,7.57507,5.05749,-2.28526,-0.0136599,-0.132582,0.725444,-11.3137,32.0524,12.5121,1
transient activities,109.0,34.625,-2.65644,8.26016,3.4363,0.0622571,-0.203336,0.124005,34.7298,-37.2175,-17.9191,38.3125,0.349458,6.05866,-9.18665,0.0882931,-0.0481559,0.0186712,1.43236,-10.763,49.555,34.375,6.72225,4.71242,-5.88069,0.0240757,0.0167683,0.0494894,-19.9136,-32.2559,40.9468,5
transient activities,102.0,32.9375,-5.08979,6.64418,-5.40831,-0.0354582,0.0170741,-0.0372759,31.5177,-11.8234,27.7333,34.9375,0.653169,9.81528,0.757925,0.0160178,-0.0124986,-0.0393245,-1.72649,-41.5671,19.956,33.6875,9.52158,0.682715,-2.73981,-0.0453958,0.0304318,0.0321045,-46.8828,-64.7016,20.7494,4
ironing,121.0,33.5625,-1.66649,3.53993,6.81545,-0.363614,1.53823,1.48906,6.31522,-39.8167,-48.5541,35.625,-1.70658,7.17438,-6.67194,0.140905,-0.158305,0.104617,-1.77556,-42.2057,15.7291,34.25,9.77968,-0.28985,-0.0684477,-0.0903093,0.0384673,0.0257598,-49.9168,2.44348,36.4042,4
transient activities,126.0,27.5,-7.70178,4.88318,-5.21057,-0.819315,0.986329,-1.01059,26.0401,-7.82181,7.51044,32.375,0.687911,11.997,0.441696,0.186113,-0.212069,-0.0445337,4.04597,-24.8707,5.8009,32.75,9.8587,0.946682,-2.77658,0.0462749,0.0017335,-0.0585133,-49.4758,7.09039,4.34632,4
ascending stairs,156.0,32.5,-11.6849,1.26692,2.67037,0.573151,0.563995,-0.0626431,32.6731,4.20658,-32.6017,35.625,-0.832252,13.5106,-4.74065,0.297189,-0.368477,0.545793,20.9552,-22.6608,9.0081,33.5,-0.851583,8.45291,-7.13926,0.33508,0.957057,-1.23592,-12.8136,-0.0801128,-17.0749,4
Nordic walking,117.0,30.625,-6.965475,9.613195,0.345931,-1.506075,0.7401705000000001,2.03789,31.63075,-31.45025,-6.07053,35.625,0.056689,8.140162499999999,-6.3914525,-0.18493995,0.339856,-0.8537705,-3.36393,-39.708325,8.496514999999999,34.25,10.3032,-2.90617,-0.895813,-0.116971,-0.125966,-0.862058,-35.7592,21.5596,20.2744,2
transient activities,94.0,34.5,-3.18747,5.05073,-7.95309,-0.0259451,-0.0522023,-0.00847095,6.76663,-9.28465,15.6315,38.125,2.24676,8.64471,-4.51417,0.0297975,0.0206467,-0.0528948,-6.96857,-20.6558,9.38689,35.375,9.81048,-1.3422,-1.41224,0.0315342,-0.0116896,0.000402417,-1.1467,-5.99117,25.7626,2
ironing,89.0,34.125,-5.12629,4.2527,7.10761,0.445724,-0.243058,-0.343547,19.8602,-44.2678,-56.166,36.5,0.372884,9.6074,-2.26671,0.130251,-0.32064,-0.104064,-8.38118,-40.0032,-7.31305,35.125,9.29864,-0.90275,-3.697,-0.0959443,-0.00727398,0.058401,-28.0427,18.6425,49.3691,6
standing,99.0,33.375,-8.99811,2.15607,2.63064,0.042151,0.00738162,-0.0440956,38.0425,0.839377,-0.440319,35.3125,0.701378,9.74219,1.10752,0.0416248,-0.0137762,-0.0177379,-10.4048,-27.4288,2.18977,34.0625,9.48833,1.062,-2.66533,-0.00141342,-0.00101212,-0.0216408,-3.69535,-19.3832,9.0767,4
transient activities,146.0,32.5625,-4.5816,6.52124,-5.97759,0.0321637,0.173947,-0.15249,11.7688,-47.9994,26.0243,35.375,0.71612,9.54862,0.334002,-0.113387,0.0973714,-0.0164099,-10.0464,-47.2993,-1.07902,33.375,9.42943,0.536133,-3.31869,-0.00200411,-0.0218132,0.00494564,-63.3293,12.7887,43.2948,4
transient activities,78.0,34.0,-9.19695,2.26866,2.31938,-0.000344955,0.0529555,-0.0323166,33.2843,-25.4616,2.091,37.0,-0.0729258,9.80836,-0.61044,-0.000390282,-0.00145785,-0.0223014,-13.7365,-27.692,1.46306,32.9375,9.53143,-1.86793,-1.9135,0.00421677,-0.0139,0.00582396,-20.0921,-26.339,36.117,7
Nordic walking,92.0,31.0,-0.971554,5.58227,2.4699,-0.269327,0.286282,-1.54156,41.8077,-27.7815,-2.89902,36.125,0.496541,1.02933,-1.1524,0.0545999,-0.216116,0.21856,-2.11965,-33.6948,28.6508,34.8125,4.93789,-0.586762,-1.85279,1.02634,-0.695653,4.75455,-17.2012,-42.6462,12.4601,6
walking,121.0,33.0,-7.21626,-0.697844,-0.950856,0.568031,-1.82502,-2.03079,42.4145,23.8051,-10.8245,37.5,-0.0340413,8.95166,0.787003,0.196984,0.419029,0.0344063,14.9745,-37.5391,18.4983,33.125,11.4534,-0.390165,-3.02206,0.845666,0.611335,1.17503,-31.9646,30.8476,17.9962,8
transient activities,83.0,31.5625,-0.483986,5.40894,8.94367,0.176379,0.22088,0.0598077,3.45808,-7.84721,-38.9391,34.3125,0.285649,9.78193,1.21603,0.0166634,-0.049678,-0.0272373,1.38792,-25.3287,-11.0857,32.3125,9.66839,0.329686,-1.46266,-0.014183,-0.00562961,0.0318485,-2.91882,-5.13551,15.7601,3
Nordic walking,116.0,34.875,1.13243,10.9126,2.13705,-0.136622,0.386104,-1.70456,-14.7912,-41.8956,-17.6592,38.5,-4.0499,10.9204,-5.10029,-0.519786,0.0314629,-0.246565,0.781093,-41.7521,-14.7126,34.4375,23.9719,-9.63906,-0.520907,-4.49981,-0.51134,-3.43499,-40.867,-7.56006,27.9377,5
ascending stairs,150.0,32.125,-2.27976,7.44328,5.75394,-0.0626384,-0.00752648,-0.0325759,2.93001,-20.6028,-17.7764,36.75,-1.47039,9.89092,-0.210095,0.0291365,0.0274873,-0.0302233,-1.2781,-21.0667,9.10494,34.375,9.87341,0.589462,-0.883325,0.0117316,0.0360001,-0.012594,-29.6765,-5.01062,19.3224,3
vacuum cleaning,113.0,33.6875,-7.50101,4.07225,1.83837,1.41136,-0.515388,1.00559,35.4482,30.1474,9.49207,36.0,3.96943,2.24643,-8.79891,-0.500275,0.597559,0.119843,-5.12749,13.5952,49.935,34.4375,9.68456,-0.576979,-2.03571,-0.036307,0.207804,-0.840598,-20.3811,-31.8403,-0.612129,4
ironing,89.0,35.3125,2.33496,9.43435,3.35316,-0.545996,0.125102,0.231113,-3.53693,-26.7484,-35.8839,37.375,-0.141818,9.70612,0.937482,0.1322,-0.0679735,-0.0407469,14.4302,-34.5189,-13.6717,34.4375,9.43005,0.231742,-3.23961,-0.0849053,0.045805,0.0447485,-39.86,32.0247,21.6547,5
standing,89.0,35.125,-9.55645,0.211547,1.08934,-2.21434,0.0556336,-0.214896,36.5811,0.419044,-3.32192,37.0,2.97945,9.56502,-1.71598,0.233859,0.463863,-0.124491,-14.8451,-26.6315,13.0117,34.25,9.34698,-1.13433,-3.27058,0.0804892,0.00400441,-0.037133,-8.97375,-15.7647,11.7487,5
cycling,119.0,34.375,0.537254,2.44604,5.23568,1.06028,0.202122,-1.0523,42.6984,-15.6927,-39.9816,37.9375,0.363319,6.9912,-4.93013,-0.31073,0.134809,-0.61063,6.93971,-24.7565,40.9305,34.3125,10.6808,4.94528,-4.8768,0.435351,-0.349694,-0.932811,-39.4934,-14.465,23.5538,5
walking,112.0,34.4375,-7.18359,2.17032,1.58012,-0.433082,-0.438164,1.31322,17.2972,-41.6255,-21.4004,38.125,1.59609,9.50901,0.466236,-0.0654046,0.00324195,-0.261091,-4.416,-38.3358,-15.0502,33.9375,11.654,-0.965698,-2.43758,-0.542052,-0.506107,-1.60879,-42.5054,14.4015,25.6372,5
transient activities,115.0,33.1875,-12.4189,2.58541,5.19509,-0.285239,0.852544,-2.42761,30.9028,-32.5714,-34.0806,34.8125,-2.28067,10.467,-4.48595,0.0876275,-0.728172,0.448283,0.901833,-50.8993,-23.508,33.625,10.5536,4.16846,-2.63509,-0.0300399,0.134541,-2.53254,-48.2922,-32.0604,12.0069,1
ascending stairs,119.0,34.1875,-8.07461,2.8056,-0.282759,-0.32801,-0.521937,2.32129,25.1703,-8.05848,-35.8339,38.125,1.59216,6.28324,-3.24056,-0.390506,1.01069,-0.31669,14.2527,-27.1811,10.0678,35.375,9.4534,0.89871,-1.23686,-0.119472,0.292092,0.368364,-30.5996,8.68755,12.0493,2
standing,99.0,33.1875,2.44023,9.10036,4.27956,-0.402675,0.733019,0.228377,14.6093,-56.3962,-45.7237,34.75,0.40312,9.80241,-1.26005,-0.0251154,0.0445356,-0.0278774,29.8712,-59.0449,16.0229,33.5625,9.68222,-1.87988,-0.561244,0.0121186,-0.00539684,-0.00746705,-44.1228,37.0335,-60.3197,1
ironing,86.0,32.6875,-8.83348,4.34389,-2.87797,0.931537,0.12729,-0.115511,7.50597,-39.3829,8.81781,35.9375,0.765695,9.84339,-0.595361,-0.142487,0.0366052,-0.0149573,-2.86651,-30.4536,-9.44111,33.625,9.5529,-0.912845,-2.65241,0.0275126,-0.171407,0.0902716,-28.1867,20.6897,40.998,3
transient activities,121.0,32.5,-5.54022,5.31314,-6.14182,-0.0154615,-0.0105582,-0.0211948,2.23536,-28.6319,20.0207,35.1875,0.551976,9.88513,-0.095996,0.0280552,-0.00298779,-0.0244256,-12.4399,-27.5938,-14.744,33.3125,9.49423,1.13633,-2.47278,-0.0248954,0.00752138,0.0114624,-16.3118,32.4162,28.8287,4
running,113.0,30.9375,-9.64199,-0.765276,2.09203,-0.117544,0.0375305,0.0884876,55.8774,-4.83741,-13.8277,34.0625,0.045324,9.70475,0.824714,-0.0795289,0.0416953,-0.0166103,-3.50698,-52.4481,5.34091,31.6875,9.47974,-0.798787,-2.61528,0.0212586,0.0101779,0.0328777,-45.7222,14.0034,10.8758,8
Nordic walking,131.0,34.8125,-0.966507,2.19335,1.13435,-0.424422,-0.0283892,1.99754,-17.7148,-38.6455,-30.0088,38.5,0.48564,3.97082,-0.503904,-0.0857616,-0.0901492,-0.231433,14.477,-34.2513,-24.5302,34.3125,9.90614,0.75339,-2.389,-0.413984,-0.105938,-0.397099,-47.1667,23.2235,13.2711,5
transient activities,88.0,33.0625,-6.71484,8.40004,-1.43589,0.00632165,-0.294074,-0.215565,37.0779,-30.1318,1.84917,38.1875,0.985607,10.6974,-2.25915,-0.279995,-0.0849821,-0.259053,3.89361,-34.8066,16.4316,32.3125,9.70441,0.921632,-4.24441,-0.266154,0.241159,-0.279232,-58.4421,18.9592,35.5041,7
walking,103.0,32.9375,-13.3181,2.1387,1.14196,0.597242,0.392999,-2.07161,26.1885,-36.7648,-22.6289,37.875,-0.873813,13.9501,-1.02562,-0.735456,0.248679,-0.298048,-7.01563,-38.2413,-13.6587,32.1875,20.2727,-5.27758,-6.41293,-2.63336,1.15337,-2.59365,-36.5104,-13.5658,29.662,7
sitting,72.0,31.8125,0.25528,6.6011,7.14181,0.400029,-0.0448227,0.0466309,2.43343,-18.8319,-26.3156,34.6875,0.619184,9.08123,3.5476,0.0202008,0.00944722,-0.0308971,3.14907,-17.927,-8.22971,32.6875,4.4205,-5.62745,-7.22935,0.00159065,-0.016226,0.00737071,-14.1167,16.6213,27.3477,3
ascending stairs,150.0,34.1875,-11.9874,0.434801,-1.52648,1.37548,-1.66329,-0.880281,49.7845,20.186,-9.50521,38.0625,-0.341802,9.44378,-4.52494,-0.0888711,-0.652449,0.385649,21.4232,-37.252,9.79923,34.125,8.73003,-4.4062,-1.98314,0.221305,-0.207447,-0.534233,-31.7106,12.7498,40.9949,8
walking,121.0,32.6875,-8.27447,0.115392,-0.0457532,-0.0896471,-0.686341,-0.426683,21.768,18.5552,-44.74,37.3125,-2.53703,12.9976,2.08374,0.46268,-0.0962731,0.387111,-4.46545,-37.6917,-12.6571,32.9375,13.9871,1.86789,-2.50842,0.489734,1.1178,2.351,-44.9228,3.16492,16.2808,8
transient activities,101.0,33.9375,-9.12861,3.13733,1.9326,-0.0162445,-0.0252166,0.023444,33.0083,-26.8639,-30.4556,37.9375,0.133196,8.60972,-5.13316,0.0120419,0.016658,-0.0591347,0.307056,-45.8948,5.66328,35.1875,9.68957,-1.32232,0.901775,0.0262074,0.00873639,-0.00650969,-48.691,28.2617,-1.70474,2
ironing,82.0,33.5,-4.09231,7.07891,5.84348,0.0503368,-0.475357,-0.206638,-11.6558,-38.8422,-26.083,36.3125,-1.50769,8.88656,-3.96344,-0.029298,0.0823926,-0.138119,-1.83953,-38.8346,0.904083,32.6875,9.32324,-0.833879,-2.8482,-0.0411279,0.136712,0.0307492,-31.6567,1.69511,47.8159,7
transient activities,111.0,27.8125,-9.03336,3.91745,0.160977,0.0429671,0.0601759,-0.0407094,44.5082,-10.1843,-16.983,31.3125,0.784676,8.64612,-5.00531,0.0389469,0.00424942,-0.0174815,13.4705,-33.4365,24.8794,29.75,9.40737,-0.532854,-2.57908,-0.00315833,0.0213449,0.00928603,-39.8824,15.7349,12.8193,2
Nordic walking,93.0,31.0,-2.59199,7.37595,2.20865,0.428394,0.0481078,-0.837403,42.3143,-32.5197,3.69029,36.125,0.970265,8.80106,1.27034,0.30964,0.650871,-0.0517581,-19.2686,-40.0175,20.3891,34.8125,22.0127,9.01,-4.51569,3.76644,-0.701511,6.91459,-42.4567,-8.75651,31.9048,6
lying,104.0,30.5,0.471861,6.29382,6.91517,-0.508977,-0.0515145,-0.00807258,-30.195,17.6476,-41.8665,32.3125,2.06877,3.65553,9.28348,-0.226018,-0.00740804,-0.414097,36.0803,-0.149116,-56.2469,30.875,0.749462,-9.42726,-4.04048,-0.121741,-0.121702,-0.505185,-20.3819,38.3933,-17.5481,1
ironing,96.0,35.375,-1.10168,10.2849,2.1057,-1.15172,0.627689,0.0739779,-7.57415,-26.1564,-29.5802,37.5,1.34484,9.1773,-4.14503,0.0846161,-0.126815,-0.122181,-3.05641,-39.947,-2.34117,34.4375,9.63567,-1.2959,-2.30188,-0.0169021,0.0185045,0.00213358,-39.4582,23.1786,41.0974,5
walking,122.0,33.0,-4.83225,1.38711,0.925215,-0.00111743,-0.907614,1.4491,-14.4326,-45.2688,-26.8703,37.1875,0.152983,11.3499,-0.843683,-0.15416,0.0348245,-0.113885,-8.19835,-66.5237,-4.6676,34.5625,12.1352,-0.31006,-4.05748,-0.491073,0.831446,-1.51734,-73.0463,1.65842,31.2596,1
