activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,90.0,34.5,0.791794,9.71176,-0.904507,0.0959276,-0.0143631,-0.0181917,-60.1318,-26.2892,29.319,36.0625,2.02364,5.98627,-7.95573,-0.165998,0.142698,0.072949,-18.2234,-31.0269,18.9353,33.9375,9.20595,-2.42881,-2.72374,-0.00481714,0.0490532,0.011117,-34.5199,27.1935,45.3651,5
descending stairs,134.0,32.1875,-5.09645,2.51564,-0.391121,3.624,-1.28291,-0.298003,30.7117,-32.7283,-71.8077,36.6875,1.93634,8.01345,-3.35611,-0.117275,-0.149075,0.003642,18.5555,-50.1643,14.8826,34.75,8.71062,7.29021,-2.24888,-0.752768,0.666135,-2.64841,-38.5022,-26.1364,13.4754,2
walking,120.0,33.25,-12.5907,4.778,4.14596,-0.165157,0.170767,0.458159,62.4613,48.9455,-24.9995,37.25,2.62898,16.2627,-2.59596,0.00944033,-0.0763721,0.303009,16.3287,-62.0868,55.8963,34.75,12.3701,-78.1355,-9.97796,0.58849,0.522708,-4.73294,-72.2957,10.7492,0.653319,1
ascending stairs,146.0,32.1875,-3.3823,8.16844,1.03952,-0.459801,0.0253367,0.0476932,5.90688,-22.3159,-7.99204,36.75,-1.6452,9.36825,0.369251,0.111452,-0.240466,-0.167623,0.120977,-21.6487,6.55125,34.375,9.77344,0.635293,-1.77219,-0.0322289,0.0479655,-0.0275645,-28.4331,-4.10049,22.2926,3
cycling,124.0,32.625,-1.64937,3.50635,7.31616,0.204554,0.0574464,0.0590777,58.8065,-11.8373,-40.6937,37.5,-0.114391,9.37889,-8.43143,0.158026,-0.11665,0.216668,-2.58022,-28.6808,59.6401,32.125,10.3132,0.295801,-2.45916,-0.321887,0.413747,-1.70042,-34.3323,-38.9817,4.87853,7
Nordic walking,126.0,33.0,-0.865099,7.57712,0.77132,0.36425,-0.072616,-0.417655,33.0892,-38.1197,-13.4485,38.3125,1.58072,10.1829,-0.117047,0.261329,-0.656885,-0.192313,7.99074,-37.4204,28.0373,32.5,10.2603,1.55543,-3.23931,-0.289734,0.441627,-1.79066,-36.5637,-22.5115,7.68822,7
transient activities,117.0,34.625,-8.53566,3.86885,3.63246,0.831172,-0.322984,-0.724632,55.8362,5.59085,-11.0037,38.3125,-0.676822,9.31365,-1.66524,-0.239143,-0.3705,-0.0392673,1.03772,-46.3127,20.7072,34.375,13.4049,-1.28935,-1.33711,-2.23561,-0.00667193,-1.81968,-27.1907,-24.4509,32.4022,5
standing,107.0,32.9375,-8.38823,3.14717,3.67559,0.0315231,-0.00103787,-0.0094111,66.3567,-31.3708,8.80881,34.5,0.240268,9.7629,-1.61136,0.0254516,-0.0645876,-0.020052,-29.5371,-53.3798,28.8579,33.3125,9.19899,-3.3501,-1.48323,-0.0504717,0.0061066,0.0208347,-98.1675,-28.1427,32.5088,1
lying,74.0,32.625,4.86306,0.315928,8.42514,0.014179,-0.0179045,-0.00349733,20.1064,7.09911,-50.3101,34.5625,-0.371217,2.12014,9.36043,0.00996369,0.0118388,0.0056873,39.6988,4.80182,-28.6656,33.25,1.80793,-9.55579,1.60525,0.0128574,-0.0123126,0.0294937,-20.9094,16.2972,-14.002,4
transient activities,81.0,30.8125,-0.3475,6.50118,3.93867,-1.24772,0.411355,0.0841236,-6.99553,-24.141,-27.885,32.6875,0.443328,9.59448,1.4131,0.0250352,-0.126851,-0.195175,-1.39843,-26.5672,-12.1103,30.8125,9.72693,0.371999,-2.04116,-0.0270605,0.105164,-0.0545854,-5.24831,-7.25009,15.014,3
Nordic walking,134.0,33.0,-9.80674,1.97883,3.3119,0.210106,-0.380816,-0.126295,-15.9651,-36.9941,-18.9989,38.375,3.70333,17.2131,-6.2968,0.118639,0.140523,-0.0177737,-4.16133,-36.9254,-16.1844,32.4375,18.3441,-5.67323,-12.2959,-2.16274,1.38338,-2.96285,-38.9677,-15.2641,23.4147,7
sitting,87.0,32.375,1.17948,8.16952,5.14902,-0.00761432,-0.0155997,0.00297722,-38.6119,-14.4249,-48.4808,34.125,0.847819,9.62746,0.916946,0.0423369,-0.0450248,-0.0137394,11.7306,-61.2399,-44.1959,32.8125,8.46596,2.60361,-4.69204,0.0193762,-0.0468226,0.0165834,-79.7618,24.0899,29.8209,1
transient activities,132.0,32.125,-6.78224,3.27279,6.39334,-0.0718341,-0.125268,0.00946096,20.9945,-24.4557,-30.8295,35.625,1.11219,10.0024,0.804354,0.15506,-0.0407367,-0.0463643,-1.25584,-27.879,-13.3955,33.5,9.48263,1.02563,-2.85811,0.00544823,-0.0300168,0.0214308,-7.34119,9.58487,34.8437,4
transient activities,93.0,31.1875,6.34339,6.37432,4.11629,-0.10016,-0.00436001,0.0447469,-6.52477,-22.7258,-12.018,36.1875,0.775121,9.66613,1.03167,0.0143745,-0.0272285,-0.00603014,2.49062,-25.7175,7.20493,34.8125,9.68522,0.183356,-2.15619,0.000701917,-0.045992,0.0307214,-29.9121,-5.72305,6.69932,6
walking,112.0,34.4375,-12.622,2.23271,3.76921,-0.158658,0.709646,-3.01382,33.2246,-32.7975,-23.4546,38.125,1.78126,9.91238,-1.04184,-0.162246,-0.3978,0.220125,-3.88369,-38.0962,-16.3169,33.9375,2.64661,-4.0683,-1.50737,-1.42447,0.694302,2.1033,-35.9604,-15.6544,29.2409,5
transient activities,134.0,33.75,-4.16342,6.44655,7.19161,0.452956,-0.857378,-0.935668,31.744,-25.9016,-35.9605,36.9375,-1.50916,8.48104,-2.68436,0.0888155,-0.602679,-0.142281,15.2857,-41.6781,19.0879,34.0,12.9936,4.26026,2.86908,0.122914,0.792015,-2.33062,-47.6035,10.0928,6.33507,5
lying,87.0,33.5625,7.06672,3.19861,6.02372,-0.0081707,0.0189442,0.0425226,6.15875,-1.61696,-44.805,36.6875,1.2852,4.25519,8.49292,0.0162634,0.00872167,-0.000611643,30.9457,-4.83232,-26.4221,34.375,-0.379225,-9.50516,-2.93248,0.0227655,-0.0180491,-0.0146473,-12.6728,22.9591,-5.52169,2
standing,100.0,35.125,-1.57762,9.19301,-1.59253,-0.0979126,-0.0381174,0.152314,0.41719,-41.0889,-9.82101,37.0625,0.881606,9.28768,0.802499,-0.180365,-0.0628241,-0.112691,8.46567,-33.2685,-12.3102,34.3125,9.63019,0.188733,-2.77422,0.00166848,0.311874,-0.0793543,-26.7736,19.4147,27.105,5
transient activities,149.0,32.5625,-4.44222,6.93372,-6.40026,-0.0197562,-0.0923664,-0.0731921,10.4438,-50.2874,24.7285,35.375,1.30778,9.73951,1.00236,0.289057,-0.131001,-0.10046,-11.3123,-47.6385,-2.07293,33.375,9.46587,0.346053,-3.31714,-0.00444469,-0.0170035,-0.00840723,-62.6031,14.9428,43.8622,4
ironing,82.0,34.75,-5.51121,-6.22822,5.79014,0.778508,0.504552,-0.284985,9.78473,15.5936,-48.3723,37.9375,1.69133,9.33629,-2.74532,-0.0592483,-0.398104,0.0689937,-17.1839,-35.4292,-0.914068,34.6875,9.64237,0.413332,-2.38959,-0.0204063,-0.0678292,0.0446403,-36.3176,-2.88777,-13.3248,8
sitting,79.0,33.875,-0.857474,7.0598,6.54629,9.85644e-05,0.022229,0.00513474,-2.13785,-20.2784,-20.1452,37.375,1.64436,9.4473,-3.0563,0.0241714,0.0472953,-0.0361932,-4.91621,-20.1255,5.00594,34.6875,9.457845714285714,-2.532094285714286,-1.55731,0.0253083,-0.0232391328571428,-0.0037735057142857,-13.9951,-3.98269,20.14227142857143,2
transient activities,138.0,31.5625,-3.53355,11.5867,-2.93848,-3.00757,-0.144333,-0.37627,27.1963,-41.9787,-5.09166,36.6875,1.38718,7.61516,-1.27384,0.242506,1.88996,-0.241616,-13.7938,-39.1416,-9.25091,34.4375,9.1727,-0.577193,-1.61647,0.0667956,-0.115936,-0.193478,-50.9775,11.732,19.7989,3
Nordic walking,125.0,30.25,-11.3116,2.56026,3.36437,-1.61584,0.360546,1.5241,32.31,24.995,1.82098,35.1875,1.65226,9.67749,-7.97446,0.126845,0.673623,-0.993892,-6.70077,-3.78521,33.0713,34.0625,10.8755,-3.55937,-0.384225,-2.16721,0.393081,-0.901185,-31.7373,-11.8084,30.0354,2
Nordic walking,125.0,30.3125,-9.41608,5.50124,2.95948,0.381187,0.635195,-2.60641,16.0003,-37.5948,-24.7058,35.25,1.87055,6.90725,-5.48336,-0.585948,-0.0830847,0.741531,4.79694,-40.1776,-0.512346,34.0625,0.970065,-7.67236,-0.576051,1.70159,-0.856268,2.06863,-42.019,-7.57931,12.8356,2
Nordic walking,126.0,30.375,-4.42996,2.13799,0.389885,-2.16183,0.665413,3.32585,4.35246,-39.9821,-14.9926,35.375,0.489892,4.56512,-1.70611,0.332568,-0.377245,0.0883224,1.44022,-39.216,4.34114,34.125,7.85432,-2.18017,-4.24413,-0.350866,0.151275,-1.1539,-37.3723,18.0555,22.602,2
descending stairs,151.0,33.5,-16.0481,3.9081,-2.79213,4.30284,-1.04839,-1.10463,52.9073,-1.31294,8.72887,37.75,1.464,11.8761,-0.356991,0.0714158,-0.838686,-0.0449391,-16.82,-42.8105,15.0639,32.375,16.9524,1.87273,-10.0416,-2.04301,0.426518,-3.05343,-15.8831,-31.2118,26.6347,7
transient activities,85.0,34.8125,-7.12668,-1.61362,-1.44676,0.634255,-1.79053,-2.78503,23.9208,13.9746,-42.0919,38.1875,0.659324,6.95674,1.23198,0.347581,0.245275,-0.127904,-9.0499,-32.2345,-13.002,34.8125,9.45732,-2.35132,-3.10754,0.742165,0.366374,0.819552,-39.4648,-4.94604,21.2735,8
ironing,93.0,34.6875,-4.32553,-9.14131,3.54698,0.486392,0.75635,-0.547227,8.79287,26.0791,-35.9668,37.75,-1.60313,9.84948,-0.8319,0.120744,-0.50424,-0.176367,4.85849,-37.129,-16.4025,34.5625,9.5491,0.685369,-3.08685,0.145572,-0.158301,0.11355,-42.3188,-20.448,-1.12801,8
vacuum cleaning,99.0,34.0625,-5.95788,4.7502,2.62894,1.4786,0.428234,-0.0159271,40.1033,-38.3742,-19.629,36.75,5.33333,5.90798,-6.81133,0.826367,0.745475,-0.0195505,-16.5394,-22.7221,33.9873,35.1875,9.19143,2.81237,-2.91077,0.123569,0.158367,-0.401083,-35.0879,-23.9217,34.6431,6
sitting,83.0,32.875,-2.23695,6.31785,7.2209,-0.0514421,0.124985,0.123927,8.4514,-21.2982,-22.0306,35.0625,0.478632,10.1118,-0.0206196,0.0498063,0.269011,-0.0140464,4.0327,-23.5719,-2.38482,33.8125,9.38688,2.07557,-1.16766,0.0381219,0.252924,-0.0750848,-5.36618,-6.13026,21.8203,4
walking,120.0,31.9375,-12.1279,1.75562,1.77687,-1.31427,0.258344,3.12657,1.65589,-26.7545,-7.52828,36.5,2.76457,12.0437,-2.77339,-0.0912392,0.0348752,-0.0412361,-5.40096,-20.8095,-3.95053,34.5625,14.4175,-1.53521,0.102611,0.290293,0.568776,-2.07231,-32.355,11.3821,21.6234,2
transient activities,109.0,31.125,-3.70249,-5.96864,6.70157,0.0152289,-0.0791288,-0.0104736,32.4019,27.8055,-23.6893,35.75,0.720794,9.58731,0.488845,0.199294,0.115802,-0.10924,15.626,-33.3026,14.1076,31.75,9.05191,0.131856,-4.67069,0.00635636,-0.0226274,-0.0399411,-30.1037,17.6362,22.5567,8
Nordic walking,144.0,32.1875,5.98152,-2.78506,2.10194,-0.679038,-0.115824,-0.317363,-14.8065,-66.9734,-12.8653,36.8125,-1.39746,10.2199,-1.64252,-0.186926,0.391228,-0.00268812,-30.5818,-55.9148,28.8386,34.0625,11.8273,-0.240341,-3.05774,-0.228527,0.904604,-1.68769,-50.6951,-40.8513,32.6039,1
transient activities,110.0,33.9375,-8.28005,3.61779,1.25092,2.07304,-0.338592,0.149242,31.7057,-33.2137,-21.598,37.9375,0.434387,9.36054,-5.32375,-0.0082262,-0.0598209,-0.0165842,0.73915,-45.2366,5.42557,35.1875,9.76183,-1.39809,0.825807,0.0516212,0.00959671,-0.0647274,-49.1422,28.821,-1.07619,2
transient activities,165.0,33.8125,-9.77948,3.00822,3.88614,0.466602,-0.18349,0.729885,55.0391,-25.7747,-28.1345,36.375,1.42202,9.83451,-1.59019,-0.318436,0.0795897,0.47393,0.509649,-46.382,-17.3673,34.0625,11.4728,-2.99827,-4.47208,0.663113,-0.921926,-0.945456,-77.8044,56.756,-4.74637,5
running,158.0,33.8125,-9.23067,-6.75462,-1.15303,-0.438241,0.389746,-1.86297,22.9716,-23.4345,-16.2729,36.4375,-0.7094,-3.86451,-1.54555,0.414875,-0.130345,-0.49782,4.0555,-19.7314,23.8203,34.0625,20.552,-8.9562,-2.48969,-1.06714,-0.900526,-4.90426,-9.14043,-35.4397,16.7351,5
transient activities,117.0,31.3125,-6.13319,-0.452974,1.91261,1.05468,-0.929627,0.831298,28.5744,6.69458,-13.7254,36.8125,1.016,5.4824,0.546256,0.170112,0.213821,-0.269459,12.0778,-20.529,11.5147,34.5,9.77996,-1.06711,-2.53335,-0.286098,-0.250892,-0.804594,-44.4544,10.5731,6.48889,3
transient activities,86.0,33.5,-8.28718,4.2415,3.0961,0.00171989,-0.0513821,-0.0565478,47.027,-26.5722,-4.8854,35.6875,1.28127,9.65824,0.111559,0.015806,-0.0741781,-0.100607,-5.02943,-44.0241,19.5239,34.6875,9.47808,0.152355,-2.85273,0.0173092,-0.0791207,-0.0428053,-38.2421,-37.1852,24.01,6
sitting,76.0,35.0,1.48768,7.47355,-8.69947,-0.225303,-0.115023,0.174071,-0.88368,-15.8106,15.4873,36.9375,0.647702,9.34235,3.19878,-0.0276514,0.00236501,-0.0130341,5.53172,-21.8147,-9.01157,34.1875,9.04298,-3.07044,-3.06873,0.0505092,-0.00426871,-0.00184127,-37.8586,6.44848,26.7974,5
cycling,129.0,27.9375,-6.69869,0.67935,4.97931,0.779078,1.14875,0.533814,74.8027,-6.71722,-15.1669,33.3125,-0.0411766,3.18901,-10.5396,0.042953,0.383238,-0.614267,9.90941,4.50157,75.6131,32.75,11.6788,1.04246,-1.94813,1.25213,0.206758,-1.01997,-51.0323,-18.8556,-1.44418,4
transient activities,104.0,34.75,3.75181,5.73628,6.85072,0.0145336,-0.0166905,-0.0201655,32.1552,-38.0949,-50.4542,37.875,0.803972,9.0268,-4.38667,0.122379,-0.00469461,-0.0478788,3.51084,-20.8996,50.05,33.875,9.30288,0.122724,-3.74191,0.0354283,-0.0231883,0.00188031,-16.9387,-32.5581,32.4477,5
transient activities,138.0,33.75,1.19316,8.73983,1.06764,-0.486838,-0.113569,-0.0281698,-22.1197,-34.4989,-0.395742,36.4375,0.281387,9.45366,-2.77124,0.0272303,0.100731,0.0272276,-19.5156,-39.1289,-1.98303,34.8125,9.6964,0.207428,-0.458284,0.162064,-0.19842,-0.498856,-41.8788,6.9639,13.9798,1
rope jumping,181.0,30.1875,-1.72831,9.68784,2.67564,3.97195,-1.53899,-3.31406,70.5435,-10.1907,1.46678,33.8125,0.225666,4.94546,-6.8233,-1.50995,0.107388,0.268108,-34.2808,-53.4151,25.5988,33.1875,26.6777,-7.50852,-3.13047,-2.88744,0.316476,3.56189,-48.9325,-34.2865,40.4575,1
transient activities,100.0,30.1875,2.30574,8.75509,3.73988,-0.00949888,-0.00961121,0.00899511,14.7179,-69.3849,-9.29465,32.0,0.163194,9.87584,-1.65185,-0.0365639,-0.0139612,0.0177815,1.02502,-50.7377,43.7894,30.5625,9.77507,-1.80956,0.0567049,-0.00513095,-0.0120758,-0.00599961,-60.5294,-38.3147,-58.6374,1
transient activities,119.0,31.25,-8.41194,2.75273,1.98312,0.954909,0.0408573,0.308994,35.9683,-0.484222,-38.8848,36.875,-1.73568,9.01783,-1.37369,0.190676,-0.632386,-0.609814,27.068,-26.1144,5.48315,34.5625,14.9023,-3.53183,-2.1954,-1.32486,-0.555573,-3.61769,-31.848,4.22822,2.10963,3
ascending stairs,139.0,33.3125,-12.2917,3.2404,2.19277,-0.0430584,1.42839,-2.44346,48.1851,-12.8878,-46.8338,36.6875,1.8068,13.8116,2.04363,-0.299673,0.627343,-0.496833,24.7905,-55.5443,-5.58396,35.0,12.7478,0.850239,-2.47623,-0.352708,0.584359,-1.30345,-42.6767,-2.20913,-21.7161,6
transient activities,141.0,34.125,-7.70803,-6.0244,1.21504,0.0698477,0.0648039,0.0182829,29.248,14.9617,2.90388,38.0,0.0926122,9.999,-0.18213,-0.0219694,0.0537218,-0.0346721,3.30436,-23.3086,18.0543,34.0625,9.25097,-0.329129,-4.16412,0.0482468,-0.000295494,0.0541195,-8.36603,32.9599,-1.63786,8
vacuum cleaning,103.0,34.75,0.0710095,-5.75363,4.37115,-0.283583,0.733045,-0.116004,8.5866,25.4669,-40.0309,38.25,2.86964,-0.128357,-9.7017,-0.149309,0.240519,-0.00559462,14.542,-7.49691,40.1803,34.75,9.45455,-1.41054,-2.07148,0.0358392,0.0295563,-0.144931,-10.3782,-0.450424,29.455,8
cycling,120.0,34.4375,-2.92946,-2.89273,7.66496,-0.199669,-0.100448,0.170699,15.5644,-16.9795,-47.5303,38.0625,0.48321,8.07464,-6.13182,0.46329,-0.0210347,0.187505,-2.58222,-40.1126,15.8526,34.375,8.91102,2.64593,-0.905956,0.324166,-0.251859,0.448719,-39.1784,-10.2263,25.5356,5
vacuum cleaning,115.0,34.625,-6.93733,-6.69843,2.88382,0.589723,-0.62412,-1.14444,32.5643,19.7364,-15.1106,38.1875,2.68641,6.40154,-7.48043,0.803645,-0.806079,0.408447,13.4805,-26.2661,20.5389,34.625,9.56394,0.148669,-2.46593,-0.353788,0.0301752,0.0391679,-0.280964,16.1653,28.1948,8
cycling,135.0,29.25,-8.67194,0.787757,6.87375,-0.668181,0.779229,0.584037,52.6005,-3.18152,-25.9044,35.0,-0.68754,6.96322,-9.55686,0.32368,0.437421,-0.350143,1.23966,-13.3336,48.0172,34.1875,4.35431,7.1973,-1.4826,0.359237,0.588549,0.858439,-21.9734,-33.3915,13.9928,6
Nordic walking,124.0,30.3125,-5.3218,4.73387,1.36844,1.14579,0.127284,-1.63099,32.1678,-33.9781,-15.015,35.375,-0.858466,4.04796,-0.876994,0.302711,0.0816272,-0.145708,-0.421503,-44.5284,5.5315,34.125,27.7678,1.45148,-8.57744,3.49468,-1.76532,7.25917,-34.7525,28.5014,18.236,2
walking,120.0,30.625,-12.8648,3.73677,6.26218,-1.59986,-0.732572,0.220579,43.7804,28.1633,-0.127892,37.0625,3.75872,10.782,-5.11326,0.032636,-0.0337852,0.30703,30.3194,-36.3687,15.2023,34.625,17.243,-5.14956,-1.15803,1.33123,-1.62319,-2.75735,-46.2887,-4.21384,3.2517,3
walking,98.0,32.25,-8.96811,2.76834,-0.98879,-0.032495,-1.48906,2.75016,22.6131,-39.1796,-22.0821,36.625,1.57055,8.64647,0.971949,-0.11069,0.226386,-0.16703,-7.80704,-38.9879,-11.827,34.9375,9.92263,2.64989,-2.16906,-0.614001,0.0109934,-1.02829,-39.2626,14.1236,29.9039,6
sitting,78.0,34.9375,1.60956,7.02155,-4.00066,-0.0866983,0.128363,-0.272498,-11.3378,-18.9808,7.65382,36.875,0.492781,9.5593,1.80132,0.031595,-0.035732,0.00835392,5.87845,-23.5082,-5.05142,34.125,9.02865,-2.64797,-3.65035,-0.0375999,0.0103506,0.00594133,-35.6991,2.35807,29.6464,5
ironing,87.0,34.75,1.21565,-5.15368,4.57871,0.258087,-0.180196,-0.879586,6.30553,21.9872,-43.9421,37.9375,0.684416,9.94663,-2.06856,0.424616,-0.356668,-0.253087,-10.6932,-40.0465,-7.6109,34.6875,11.6617,-0.152722,0.297307,0.187632,-0.215725,0.268306,-40.5055,-24.1571,-5.79779,8
transient activities,92.0,35.1875,-10.2786,8.92667,-0.836759,-0.801437,0.216956,-0.451941,50.6777,5.7471,-3.64524,37.6875,2.18419,11.3662,-3.01403,-0.141911,-0.205791,0.180671,-1.00003,-47.6478,12.8043,34.3125,11.3754,3.68479,-9.1453,1.91225,-1.48825,-2.49775,-53.5404,11.7966,3.47557,5
transient activities,124.0,30.875,4.07355,0.283992,4.17981,-1.64813,0.890958,1.43217,-15.5317,6.78611,-23.2022,34.0,0.773232,9.81622,0.953702,0.144772,-0.0978983,-0.195441,14.1862,-27.95,2.78684,31.75,9.10708,-0.481982,-3.93311,-0.0275464,0.0839984,0.0113849,-20.5228,12.7907,25.8582,8
walking,122.0,31.75,-8.61274,1.89848,-0.364735,-1.1913,-0.349595,4.15974,42.8933,-4.60011,-20.8391,36.5,0.917509,5.13017,-1.46787,-0.349163,-0.129999,0.389307,10.3807,-24.5784,32.8121,34.5625,8.69459,0.830406,-1.59152,-0.83673,0.17029,-0.870627,-37.854,-13.0353,5.44042,2
running,150.0,33.8125,-5.13263,-12.056,-0.611916,-0.545994,1.73408,1.0401,39.6533,-22.467,-21.4306,36.5,-1.60487,-1.17674,0.133211,-0.54587,0.548787,-0.386568,13.8757,-25.901,27.4488,34.0625,10.6151,-5.96574,-7.74257,-0.682226,0.338544,-1.44684,-24.9989,-36.4668,11.4327,5
transient activities,119.0,31.25,-7.01997,-6.68129,0.496303,2.29637,0.304387,-0.146283,48.0682,48.8353,-2.26876,36.875,-1.63846,9.17287,-0.675457,-0.113141,-3.09475,-1.14428,4.52481,-42.7048,20.1958,34.5,10.0966,-1.12871,-4.53638,-0.560582,-0.122303,0.623271,-56.962,-9.38039,47.3491,3
lying,58.0,32.875,5.68025,0.381697,8.0138,-0.00848164,-0.0297307,-0.0233938,16.5212,6.04917,-50.8214,34.9375,-0.484568,1.63152,9.43741,0.0027308,-0.0167349,-0.0347195,40.451,5.67638,-28.2423,33.625,2.45939,-9.5916,0.840357,0.0293068,0.0249603,0.00074026,-21.9219,16.3502,-13.1547,4
ascending stairs,131.0,32.3125,-8.1676,8.99455,0.11833,-2.63985,1.73592,-0.538051,25.6947,-22.1434,-17.5908,36.9375,2.08115,6.40448,-7.33652,-0.270842,1.10787,-0.359016,7.83935,-33.5953,1.74911,34.9375,9.89222,4.20716,-2.21763,0.0734869,0.0318991,0.460173,-30.1501,19.6723,-10.7363,2
transient activities,137.0,31.5,-9.17481,5.0389,2.38734,-0.422963,0.803595,-2.29646,44.8257,-5.28168,-35.7976,36.75,-1.06406,10.3207,-3.26309,-0.245086,-0.0377402,-0.346688,21.1243,-35.1093,8.81301,34.4375,14.1632,-1.71051,-6.15042,0.22308,0.213191,-0.765817,-67.3607,-23.1084,11.6395,3
transient activities,142.0,27.9375,-9.82613,3.27996,0.305202,1.28257,-0.787262,2.07388,36.8488,-9.27574,-4.70722,33.1875,2.59092,9.08409,-0.637268,-0.127651,-0.958492,0.218787,-8.66001,-30.0788,8.13914,33.875,9.62189,0.077076,-3.04374,-0.462508,0.00934499,-0.486735,-21.7906,2.01469,17.4981,6
ironing,104.0,34.3125,-8.8568,4.11202,0.855738,0.0424498,-0.0340448,-0.0303883,24.3892,-25.4716,1.71494,37.5625,0.317533,8.99277,-4.0856,0.0849389,-0.0920414,-0.0326167,-9.3123,-24.8167,8.61024,35.0,9.76096,-1.33843,-1.83725,0.0312584,0.00619904,0.000569452,-18.6134,-17.0977,36.3082,2
descending stairs,110.0,33.5625,0.896738,5.44996,6.27009,-0.116125,-1.15578,0.209583,-7.7836,-6.05681,-52.1423,36.75,-1.58502,6.60858,-1.20825,0.457068,-1.00083,0.223137,20.2927,-31.8112,26.399,35.125,18.8515,6.69998,1.83351,0.145683,2.33983,5.51881,-36.502,-18.0692,-12.8824,6
lying,75.0,34.875,0.864254,7.53456,5.99316,-0.00445397,-0.024377,0.0161047,-10.4872,6.75905,-32.0048,36.625,-0.182238,1.51709,9.36581,0.0190652,0.0425823,-0.0453518,39.5383,5.96755,-27.8273,34.125,-0.498706,-9.18745,-4.55644,0.0541251,-0.000776844,0.0304983,-14.8079,27.8625,-5.48407,5
vacuum cleaning,98.0,34.5,-6.09157,6.19247,-5.88364,0.714506,0.765049,0.400259,15.4447,-20.5392,5.45813,38.0625,-0.209022,7.47329,-6.29729,-0.27447,-0.346988,0.349541,9.31357,-22.7941,12.6955,35.25,9.58998,3.03107,-2.09766,-1.24228,0.581971,-0.462148,-13.9287,14.733,19.4041,2
vacuum cleaning,108.0,33.5625,-10.1671,0.612963,3.00321,0.982344,-0.279423,-0.337712,37.0275,-19.0601,-37.7084,35.5,-2.24899,2.10526,-10.3825,-0.0237939,0.159608,0.306177,9.26003,-30.3485,44.6773,34.375,0.281955,-1.76979,-2.20191,0.362437,-1.90338,-3.78343,-3.47418,-28.484,-11.0968,1
ironing,92.0,34.75,-6.58845,-9.55882,1.55163,-0.561019,0.155134,0.0280002,21.9625,29.4779,-26.3029,38.0625,0.559484,9.69868,0.175793,-0.248561,0.0200896,-0.0193436,-13.4481,-35.3007,-8.92605,34.75,9.02355,2.28626,-3.44948,-0.00663446,-0.00194529,-0.0484464,-39.7198,-19.8232,-7.21838,8
transient activities,133.0,27.9375,1.8858,13.5646,-6.09691,-4.02648,0.0433528,0.491353,24.1791,-22.1021,30.4352,33.25,2.13906,9.87702,-0.531868,-0.365566,-0.23851,-0.119241,-7.27861,-38.7894,26.1058,33.875,9.51111,0.153403,-3.00676,0.0692493,0.14274,-0.1619,-38.4999,-16.1711,29.3744,6
sitting,71.0,33.5,0.06271,8.62721,4.43798,0.0389793,0.0139066,-0.0180229,3.98152,-22.5477,-20.4392,35.8125,0.39855,9.66835,1.17972,0.139661,0.039087,-0.0602069,4.36372,-25.6449,-4.90882,34.6875,9.51857,-0.951541,-2.53675,-0.00744982,-0.0321832,0.00483406,-18.5251,-4.21424,12.4109,6
vacuum cleaning,98.0,34.4375,-10.94,3.62597,4.05911,-1.4142,0.360499,0.0151309,34.1014,-22.3287,-15.7217,38.0625,3.45612,7.04056,-7.27495,-0.238687,0.175742,0.263718,5.1022,-24.429,23.5388,35.25,9.8098,-1.68424,-1.37153,-0.120308,-0.0610402,0.183083,-30.7835,-18.6519,10.8927,2
vacuum cleaning,98.0,35.25,-9.25414,5.26577,2.23144,0.102816,-0.820373,-2.9261,33.8216,1.91163,-32.4589,37.6875,-3.88192,3.66335,-9.06192,-0.0801452,-0.544466,0.0850371,25.4769,-19.4869,20.7249,34.3125,9.38545,1.17404,-2.35836,-0.191996,0.0131542,-0.0897551,-18.9476,8.12319,-2.2136,5
vacuum cleaning,103.0,34.125,-17.4623,1.68161,1.54327,-0.970735,0.0368401,0.843565,32.2327,-9.54416,-31.8613,36.6875,-0.796283,10.4041,-1.94199,-0.3588,1.20197,0.0908626,7.23618,-33.7604,7.98864,35.1875,8.51705,-1.5348,-4.74301,1.48428,-0.510515,-0.274585,-46.94,12.0693,-10.6847,6
sitting,75.0,31.9375,0.567758,9.51627,2.47969,-0.0050699,0.0139497,-0.0185968,-0.446695,-20.6786,-13.5723,34.875,0.679899,9.26563,3.00601,0.026689,0.0228794,-0.00897006,3.9581,-18.5218,-7.23762,32.8125,9.76853,0.311139,0.738089,0.0319813,0.00211886,0.00132083,-14.019,-3.01916,18.8442,3
