activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
descending stairs,105.0,33.8125,-7.52181,1.49172,1.76978,1.89732,-0.189856,-0.343761,25.073,13.3263,-39.7685,37.8125,-0.624946,7.30471,-3.59382,0.0583374,-0.366304,0.363694,32.4225,-27.2125,8.25963,35.1875,7.53469,4.05922,-0.890252,-0.245189,-1.37967,3.99013,-20.6477,21.3968,-24.7826,2
transient activities,143.0,33.8125,-6.1721,6.16492,-0.573493,-3.44583,-0.00730337,-0.0132492,41.3824,-6.42336,-16.5446,36.375,0.520659,8.83574,-4.93327,0.548587,0.264153,-0.21487,13.4823,-21.756,24.0384,34.0625,6.70355,1.94792,-2.08195,2.5829,0.0874853,-2.58991,-15.4245,-23.2897,14.0041,5
standing,84.0,32.5625,-7.86702,3.41599,4.49073,0.062724,0.0219586,-0.0441919,32.437,-9.32484,-12.4378,35.6875,1.5456,9.44857,2.63389,0.0193599,-0.051669,-0.0121702,-8.93574,-25.4318,-10.9974,33.4375,9.70243,0.10228,-1.53808,-0.0188718,-0.0185189,0.0269888,-6.36016,-3.12953,23.484,3
cycling,119.0,29.375,-10.163,5.61436,6.45026,0.0511049,0.0713477,0.294832,43.941,6.91393,-32.4156,34.0,0.663076,0.556827,-9.66646,0.0588874,0.0146071,0.377755,17.1023,2.17571,39.692,32.875,2.86076,2.37642,-0.464665,-0.264598,0.0230902,1.75424,-23.1255,-22.7836,-5.92411,2
transient activities,102.0,32.5,-2.11801,9.36407,-4.14137,1.47676,-0.853382,0.569374,19.8793,-34.675,0.336775,37.125,0.830615,10.0375,0.295766,-0.00584168,0.078323,-0.137303,13.8896,-38.1315,6.79071,32.0625,9.56146,-2.01811,-2.1438,-0.0283451,0.0335419,0.00224449,-23.2455,16.084,5.13732,7
lying,97.0,34.6875,-8.93431,3.13721,2.08946,0.0513695,0.125066,0.0617668,50.859,12.5607,-6.70527,36.3125,0.910821,9.81238,0.452835,-0.00731546,-0.05763,0.0640724,3.2155,-40.2056,23.5077,34.0,9.60504,0.641702,-2.42998,-0.00552444,0.00252117,-0.00980244,-37.5928,-50.2577,11.5462,5
cycling,119.0,29.8125,-5.28748,6.4956,7.44402,0.310104,0.34966,-0.205022,41.1849,-4.76991,-33.783,34.75,-0.113281,2.58809,-10.3454,0.101368,0.0928444,0.609087,14.06,4.96958,38.5464,33.6875,5.59463,0.799505,-0.0795368,0.0952613,0.0306317,0.346784,-20.5664,-26.4733,-0.661913,2
vacuum cleaning,96.0,35.375,-6.81389,-1.2896,5.33061,0.45124,-0.40603,-0.223396,19.5831,-21.5358,-45.1486,37.6875,-0.951332,9.42563,-1.94162,0.2176,0.660852,-0.135143,-6.70168,-37.7494,-1.956,34.375,9.08349,-1.64795,-0.607413,0.289797,0.337662,2.2888,-51.7746,5.29731,12.2829,5
ascending stairs,124.0,34.0625,-12.1611,-3.0344,0.714889,0.239322,0.106985,-1.45548,39.8996,-36.1458,-43.5264,38.0,-1.06813,9.4683,-12.3598,0.182365,0.581877,-0.784714,-37.5059,-24.9072,26.9447,33.9375,13.7879,-5.8967,-9.33122,-0.843641,0.705338,1.05252,-47.2839,9.60263,-23.448,8
rope jumping,174.0,28.4375,7.58338,19.4851,-0.951208,-1.53256,3.15998,-1.24303,7.89501,-41.6965,0.803135,32.125,0.288639,16.6778,1.96809,-2.16143,0.653862,0.849896,-16.5976,-30.1892,23.9373,30.3125,15.9462,5.61638,-2.74313,-0.00115822,0.0312958,2.01654,-33.1812,-8.54565,37.5088,2
transient activities,100.0,33.8125,-14.0918,7.8783,1.61134,1.67333,1.38027,-0.126373,44.3912,2.85519,-5.05853,36.8125,1.32809,9.92351,0.382591,0.0625171,-0.145625,-0.0568942,19.0929,-30.2122,19.6133,35.1875,9.6246,-0.0377935,-2.92723,0.0600217,-0.0547507,0.0189793,-20.2705,-10.5896,3.90224,6
running,166.0,33.8125,-3.27644,11.4435,6.6877,0.0021577,-1.55604,-1.6234,16.2009,-43.1803,-21.5199,36.4375,1.25062,14.7866,1.17852,-1.13657,-1.43515,0.488897,-8.60592,-41.5419,-7.8699,34.0625,9.82207,0.669812,-1.38601,0.741898,1.53842,8.42513,-40.9013,-6.01384,27.794,5
descending stairs,116.0,32.6875,-1.91049,1.40673,5.66437,0.843326,-0.540031,-0.568538,44.2481,-22.5979,-35.7434,35.5625,0.392976,3.52452,0.270287,0.046221,-0.309518,-0.165665,-28.3286,-42.6303,2.29238,33.5,8.33256,2.1221,-1.4103,-0.0526163,-0.125036,-1.00525,-62.8005,-12.4124,19.7818,4
standing,75.0,33.0625,-9.44957,3.46606,0.23324,0.153908,0.010098,0.0126011,29.4431,-15.5788,-0.454566,35.6875,1.17675,9.76496,-0.858706,0.0260215,-0.0470229,-0.0346655,-4.11111,-28.945,-3.257,32.375,9.14367,0.2025,-4.09134,0.0841271,0.0365168,-0.0250025,3.88551,-6.99965,14.4786,7
transient activities,103.0,34.125,-6.99091,-6.09614,2.30367,-0.00376768,-0.0307577,0.0267705,28.2395,18.3636,-0.920434,38.0,-0.23023,9.85412,0.509469,-0.0115096,0.0202847,-0.00664308,4.53193,-24.7696,15.251,34.0625,9.14052,-0.823294,-4.00783,0.00373713,-0.00393195,0.0232464,-7.23474,33.5459,-2.06005,8
walking,116.0,33.1875,-9.04255,-0.487812,-0.286148,-0.0279904,0.0340132,0.17561,18.904,13.6159,-50.8721,37.5625,-0.891235,13.8596,2.26564,0.304438,-0.303066,0.0693386,-13.5877,-37.2244,-14.2743,33.1875,14.6142,-1.96941,-7.34046,-0.0672517,1.32444,2.75873,-45.5934,0.859177,8.90583,8
ironing,83.9090909090909,34.0,-5.01795,5.37697,5.64292,-0.374607,-0.362428,-0.386524,14.5148,-38.3742,-20.8895,36.4375,1.01188,9.67861,-2.56513,-0.163564,0.0806528,-0.0419032,-10.9223,-36.1799,2.65887,35.0625,9.36934,-2.12955,-2.29943,-0.009224,-0.00270149,-0.0516113,-27.0256,5.064,46.1263,6
vacuum cleaning,97.0,34.25,-12.3842,1.8709,-6.73307,-0.464608,-0.619912,-0.506311,33.3357,5.31382,5.31629,37.375,3.12478,8.30361,-4.41971,0.256404,-0.18164,0.16541,-18.0127,-19.0404,18.4457,33.1875,9.42402,-3.04745,-1.52139,0.41282,-0.109779,0.360482,-12.4675,-25.3742,12.0313,7
ironing,99.0,33.3125,-4.04604,2.89646,9.12971,0.956346,-1.62343,-1.64486,5.55629,-40.0762,-89.3053,35.1875,-0.75455,8.8821,-4.25955,0.156357,0.0826454,0.0753036,-11.582,-61.1821,-2.13759,33.9375,9.67031,-1.83838,-0.986109,0.0368169,-0.0916013,0.0634737,-58.5329,-2.34955,45.4565,1
standing,111.0,32.75,-8.11595,3.48792,3.83247,-0.0791019,-0.0135634,0.0012737,26.9014,-36.9699,-54.7976,34.375,0.295738,9.84197,-1.0298,0.0087669,-0.00944317,-0.0305048,3.89508,-60.4348,-30.3398,33.125,9.73029,-0.894541,-0.373918,0.0511027,0.0136521,0.00384253,-83.0258,43.9994,-7.32121,1
transient activities,82.0,33.0625,-6.5385,7.60131,2.72609,-1.18435,2.18515,0.255854,5.40752,-27.7453,-15.1043,36.5,-0.533158,9.74263,0.581785,-0.0455578,0.367607,0.107119,-0.493438,-25.9478,2.36847,34.0,9.83671,0.0951437,-0.764864,-0.0247473,-0.0737506,0.0815971,-1.92514,-8.02239,22.9004,3
transient activities,86.0,31.5625,-13.6036,4.90992,1.05136,-0.70037,-1.04568,1.46893,32.4262,-1.8982,-48.3493,34.1875,2.20205,11.5007,0.160972,-0.0308943,1.09807,0.317994,28.0822,-30.1261,-23.803,32.125,10.6964,-0.317601,-2.02694,-0.216267,-0.565197,-1.139,-33.9589,18.184,-13.1966,3
transient activities,103.0,34.4375,-7.60901,-0.801283,4.08546,-2.96809,0.733701,-0.373313,30.2772,-4.91785,-15.3745,38.1875,-0.703339,6.63586,-2.31527,-0.00451984,0.18626,0.255709,23.0337,-37.3901,6.87765,35.4375,14.0638,2.42658,-1.23765,-1.29501,-1.90972,5.9352,-45.4386,-5.78478,-5.43652,2
sitting,76.0,31.75,-0.417199,3.77764,9.02715,0.0746192,0.0501706,0.000325236,2.1992,-12.1546,-28.324,34.6875,0.223667,9.26732,3.03646,-0.0477211,-0.0150204,-0.00771528,4.42578,-18.7531,-8.08888,32.625,9.00588,-4.08036,-0.245807,0.0628726,0.00840029,0.00776294,-22.9477,-0.109594,14.4922,3
transient activities,139.27272727272728,30.875,-9.41942,-1.98976,1.13731,-0.0188174,-0.0426099,0.00112337,38.4099,13.4742,-5.5045,34.0625,0.131173,9.73557,-0.141854,-0.194857,-0.0284234,-0.0086779,16.1852,-34.8614,5.09606,31.625,9.13689,-0.251838,-4.24295,-0.0281985,0.034765,0.0384923,-20.6717,5.22191,32.5326,8
ascending stairs,72.0,34.125,-9.27706,1.62428,2.32036,0.0368671,-0.176716,0.015069,29.8788,-6.16599,6.44277,37.625,-0.323345,9.80415,-1.35066,-0.081021,0.355905,0.182659,-10.0153,-18.8185,17.3721,33.0625,2.40247,12.0299,-1.30107,2.65495,-0.894635,1.34448,0.667308,-7.32943,22.8358,7
ironing,84.0,34.0,-6.89691,1.19037,6.78352,-1.68575,0.570657,0.645902,17.9763,-14.8709,-42.1674,36.375,-1.94244,9.23179,-3.23674,-0.0266182,-0.242452,-0.061324,5.86819,-37.5713,0.809536,35.0625,9.42244,0.0331418,-2.15795,0.119415,0.0937948,0.0488872,-32.6564,3.91772,42.4202,6
standing,100.0,33.0,-8.08244,3.63804,3.67852,-0.0655242,0.0358097,-0.00614669,66.3509,-31.1483,8.46409,34.5625,0.474276,9.61286,-1.41303,0.0140715,0.0358449,-0.00364546,-29.7611,-53.4852,28.9769,33.3125,9.5462,-3.05106,-1.1728,-0.00423349,0.0509998,-0.100722,-97.106,-32.6849,31.0901,1
ironing,91.0,34.3125,-0.164459,4.75732,8.4888,0.00458358,0.0417838,0.163753,-16.5162,-17.2724,-36.7288,37.6875,1.18107,9.37213,-3.25805,0.0743306,0.354765,-0.170908,-11.8877,-30.6902,0.473086,35.0625,9.66847,-1.35419,0.168554,0.0717936,0.00150691,-0.0694766,-43.1581,4.3483,31.7865,2
transient activities,107.0,33.0,-6.84829,1.67415,1.54833,1.11413,0.0245673,-0.555967,61.2153,22.6757,-13.3492,37.625,-1.22435,8.23838,0.535432,0.150045,-1.124,0.0312482,13.2548,-45.9986,29.1097,32.0,21.1594,5.16191,-2.22377,0.559383,-2.67979,6.1487,-54.7499,-30.319,21.2492,7
transient activities,88.0,33.9375,-11.6284,4.11173,2.62313,2.22101,1.78442,-1.42475,63.9809,-30.6099,-49.3829,36.8125,-0.640915,9.92388,-0.504943,-0.185207,-0.4353,0.0359946,20.3221,-42.484,-4.42017,35.1875,9.09723,-1.31569,-4.12099,1.0258,-0.447847,-0.138138,-40.2032,21.504,28.19,6
transient activities,112.0,34.875,-0.327359,9.25992,-1.49706,-1.92166,0.345611,-0.257697,9.44571,-27.4152,2.80729,38.4375,-0.190402,9.9209,-0.729097,-0.0269354,0.0279981,-0.0567427,-0.261865,-25.8771,10.2888,34.4375,9.75529,-0.310067,-2.22959,-0.00444089,0.0640648,-0.0249772,-23.682,-3.67655,20.1929,5
transient activities,94.0,35.4375,0.523482,8.84301,3.52045,0.0569784,-0.00822401,0.0466744,-55.4791,-104.004,-14.3131,37.625,5.37102,8.36866,0.693215,-0.0396303,0.0224065,0.00513733,-21.4667,-26.3494,-22.8511,34.4375,9.44015,0.26682,-2.89242,0.0390414,-0.0175384,0.00982018,-42.4914,21.1375,39.8126,5
ironing,86.0,32.6875,-4.55914,6.13225,5.64725,0.000256609,0.332205,0.204824,-3.02657,-27.4323,-35.2568,35.875,-0.0106924,9.85133,0.203688,-0.140209,0.373758,0.0813416,1.34054,-30.0011,-13.1766,33.5625,9.7523,-0.461299,-2.30586,0.198396,-0.122357,0.0116198,-29.0695,19.2964,40.2477,3
vacuum cleaning,86.0,33.0625,-8.4494,3.69014,0.709315,-0.8543,-1.02234,-0.475927,43.0584,-16.903,-21.0893,36.5625,-4.19077,7.3775,-5.67214,-0.642833,-0.239502,0.452013,22.4704,-38.5403,12.5061,34.0,9.86342,0.36422,-1.19075,-0.0376582,-0.0671988,0.541664,-28.4834,-9.69702,20.1291,3
ironing,81.0,32.9375,-4.33689,7.33152,4.18401,-0.832095,-0.500047,-0.173837,-3.68209,-46.536,-19.1375,36.25,-0.497834,9.68674,-2.08914,0.156232,-0.156405,0.0949593,-0.923238,-34.5672,-6.59788,33.8125,9.71713,-1.2983,-2.06949,0.0642371,-0.204098,0.188529,-32.0274,21.4104,38.4378,3
transient activities,76.0,30.375,0.0818491,6.34135,7.64043,-0.0525734,-0.0602523,0.109576,-2.34963,-15.1453,-37.5625,32.125,-0.27543,9.48508,1.59404,-0.0347582,0.0227729,-0.00990103,0.97079,-26.3181,-11.3385,30.3125,9.76034,0.438299,-0.883546,0.0645613,0.00973932,-0.0119135,-11.8882,-8.16186,9.85984,3
lying,62.0,31.1875,0.518164,4.52544,8.61527,0.0215559,-0.0252374,-0.0312124,-5.75687,15.8132,-32.8567,34.0625,0.773265,2.07918,9.42002,0.0121881,0.00620779,-0.0332973,35.6561,4.18154,-32.7793,31.0,-1.0386,-8.64711,-5.22135,-0.00266174,-0.0138979,-0.0154631,-12.8102,29.5633,-6.18818,7
walking,103.0,34.4375,-7.88735,2.62413,0.798305,0.411801,-0.450903,0.231712,33.5175,-36.2775,-8.21121,38.0625,3.42483,12.8234,1.45662,0.17477,0.664287,-0.214713,-15.1184,-38.8615,1.93988,33.8125,14.1892,0.753595,-5.70237,-0.285042,-0.536383,-2.52533,-32.3993,-3.3111,40.302,5
transient activities,88.0,34.125,6.36066,6.43485,2.4229,-0.23343,-0.43123,0.595761,-40.1065,-13.1132,-9.25242,36.5625,0.500237,8.92127,2.11329,-0.143698,0.103078,0.12076,-5.1835,-29.0125,-23.9917,35.125,9.68293,-0.0441339,-2.19339,0.0758341,-0.0579899,-0.0723871,-32.7621,15.9017,44.2497,6
transient activities,89.0,31.5,-9.18914,3.32128,1.2383,-0.0168596,0.0081811,-0.0080742,30.6963,-29.6741,-8.50801,34.5,2.20662,9.77068,0.476446,0.0137916,-0.0110984,-0.0294061,-9.39307,-29.5164,-10.3407,31.25,9.42757,-0.0337169,-3.27658,0.0392728,-0.0370237,0.0120013,-16.0506,0.663973,49.4321,7
sitting,74.0,31.75,0.00841498,6.07736,7.75568,0.0531378,0.0697715,-0.0929095,0.581724,-16.4622,-24.5329,34.6875,0.0471664,8.97006,3.5376,-0.0604673,0.054348,-0.0298952,5.07468,-17.7647,-8.56801,32.625,9.03741,-4.15493,-0.437969,0.00903504,-0.0230117,0.00575119,-22.6066,-0.668276,14.1121,3
cycling,127.0,34.1875,4.17328,4.36014,1.85831,-0.00926324,0.398827,0.140838,15.4036,-40.2926,-34.9215,37.75,0.940176,1.42384,-9.39321,0.00701541,0.137952,-0.196029,9.93889,-0.62848,47.4415,34.1875,-9.02053,-1.35546,10.0102,-0.682846,1.0342,3.44681,-30.7341,-27.7956,17.0758,5
transient activities,147.0,33.5625,2.66299,-5.5211,7.18028,0.319868,-0.0184798,0.0823651,-9.19479,13.39,-33.8849,37.8125,1.07869,9.72262,-1.59604,-0.0122442,0.0405519,-0.031623,0.892614,-31.0591,-8.00433,33.5625,9.0212,-0.0599988,-4.39968,0.0349867,0.0122424,0.0431738,-6.58723,-3.9561,-3.71626,8
transient activities,112.0,33.5625,-13.1467,6.90596,4.01499,1.62775,-0.103627,-1.87949,51.0019,10.5236,18.926,37.125,0.219387,12.3748,-5.14384,-0.171221,-1.08925,0.577929,-35.9555,-25.7759,27.4494,34.875,14.2018,2.71186,0.923013,0.529442,0.974934,-2.54209,-67.4928,-16.172,21.493,1
sitting,77.0,34.9375,-0.125023,6.64129,7.05901,0.0130431,-0.012623,0.0066855,3.03243,-19.6497,-30.5598,36.875,0.528807,9.63397,1.72429,-0.00775361,0.0285199,-0.00784697,5.24565,-23.6133,-5.61924,34.125,8.7969,-2.75852,-3.88357,4.66138e-05,0.0190989,-0.0348399,-36.2159,3.02966,30.3529,5
transient activities,121.63636363636364,32.4375,-2.11333,-11.4181,-2.99355,-0.0734435,0.367729,0.205844,4.70352,25.3348,8.53367,37.0625,-0.16708,9.66277,0.0853046,0.0220541,0.14994,0.0260924,17.5344,-26.7827,1.67548,32.6875,9.72355,0.144829,-2.11697,-0.0206341,-0.0179414,0.00099423,-26.6813,13.8674,24.8425,8
transient activities,100.0,33.375,-5.11182,3.24969,-3.16492,-5.02895,0.636419,0.321094,21.0046,-50.0948,10.8623,37.6875,0.458203,8.42516,-4.4297,0.00194741,-0.199182,0.0527745,-20.7669,-44.2141,8.77798,35.0625,9.50698,-1.06223,-2.92208,-0.0611355,0.042589,0.0510828,-37.6359,18.4457,60.856,2
ironing,93.0,34.3125,-2.16451,6.95054,5.91128,0.156146,-0.067039,0.483924,-15.5722,-48.0977,-38.692,37.625,0.0644078,9.41064,-3.66561,0.0325703,0.217274,0.0572353,-1.5182,-34.3519,-3.54217,35.0,9.70343,-1.6092,-1.18014,0.0124835,-0.0229815,0.0191521,-37.4299,14.3377,37.0449,2
transient activities,117.0,32.6875,0.817682,8.32675,1.21736,-0.412676,-0.97265,-0.293079,-14.4019,-50.1272,3.86084,37.0625,-0.233721,8.66927,-2.08105,0.18056,-1.60244,0.0875756,-20.6874,-49.1064,5.83071,34.3125,9.22873,0.0469394,-3.70361,-0.412581,0.264255,-0.493666,-34.0782,-16.5992,23.0719,1
standing,100.0,33.375,-9.0268,1.93141,2.93887,-0.0214667,-0.0110579,0.0246685,38.8984,2.03448,-0.711765,35.3125,0.555683,9.70657,1.33733,-0.0173039,-0.0176647,-0.0318449,-9.87828,-27.5766,1.63026,34.0,9.48684,0.98638,-2.70346,-0.0219859,-0.00440291,-0.0272409,-3.07383,-18.9009,8.511,4
lying,80.0,34.75,0.727279,7.08482,6.49297,-0.00395831,0.00294838,-0.023951,-9.26182,8.9264,-33.464,36.4375,-0.106802,2.08114,9.2879,0.0172457,-0.0131242,-0.0128019,38.682,3.93658,-28.6677,34.0625,-0.528628,-9.22743,-4.28637,0.0315864,-0.00934385,-0.00745283,-13.8036,28.1962,-6.33192,5
Nordic walking,140.0,33.0,-0.293804,7.13772,-1.1815,0.628214,-0.132123,0.160434,-7.54655,-39.4238,-11.2585,38.375,0.369941,6.19984,0.53222,-0.595788,0.286609,0.709032,-2.83559,-39.562,-8.264,32.4375,17.0454,-0.609471,-3.69655,4.24104,-2.13165,4.92521,-37.8788,10.0694,31.8991,7
transient activities,174.0,28.5625,-9.46201,2.38419,2.27653,0.681922,-0.23073,-0.0208655,41.0341,-27.3962,-8.33337,32.1875,0.467704,8.99177,-4.16032,0.00710644,-0.157715,0.171711,-11.9663,-41.1878,0.089984,30.375,9.71645,-1.64034,-2.02878,-0.024613,0.014988,0.0257125,-35.9911,7.34394,36.4635,2
Nordic walking,128.0,34.8125,-4.78676,9.99676,4.82256,0.585891,-0.0451085,-1.76086,46.2734,-18.2261,-17.5328,38.5,-0.0117141,3.41623,0.766679,0.0152597,0.299342,-0.259236,10.4524,-39.6967,21.4401,34.3125,19.4683,3.6476,-6.12927,1.1146,1.11449,7.41304,-43.993,-14.0238,9.77972,5
lying,81.0,31.625,7.25758,1.37976,6.45608,-0.0128822,0.000880282,-0.0324903,-2.74135,24.1626,-54.6093,33.375,0.585666,-0.252666,9.73397,0.0192322,0.0502656,-0.0235742,46.317,13.2703,-45.8995,32.0625,-0.0405754,-7.2322,-7.22655,0.014554,-0.0109467,0.0121808,-19.4333,44.0976,-0.784888,1
standing,108.0,32.8125,-8.24377,3.90177,3.32882,-0.0632677,0.0451743,-0.00163692,53.533,-47.1462,7.16544,34.375,0.823226,9.68839,-1.21335,-0.0025157,0.0750126,-0.0318565,-39.6113,-54.2314,12.1559,33.125,9.46283,-2.78191,-1.52264,0.0450321,0.0380868,-0.0101236,-71.6903,-6.17456,61.2432,1
walking,116.0,34.4375,-6.86977,2.09512,1.93147,-0.95525,0.17607,2.88796,29.3528,-35.3166,-17.0012,38.0625,1.67307,6.18868,-0.489601,-0.153318,-0.125422,-0.271265,-7.22922,-37.7225,-9.01004,33.875,7.37483,-1.46734,-2.82566,-0.548964,-0.226698,-0.649087,-39.6299,17.3489,25.9275,5
transient activities,132.0,33.8125,2.20203,7.28137,4.32061,0.108407,-0.198101,-0.0473568,-34.6751,-15.2918,-41.1286,36.75,-0.322201,9.80441,-1.31192,-0.0199843,-0.0316394,0.0387019,-9.41764,-46.5773,-30.7683,34.9375,9.70739,-1.27881,0.207075,0.0783509,0.0395138,0.00573225,-16.7952,29.4565,23.298,1
cycling,128.0,34.1875,8.17234,2.61473,5.34948,-0.433173,0.172554,0.061985,15.7506,-39.1934,-33.6166,37.75,-0.532063,3.35087,-9.11638,0.344978,-0.302553,0.258964,11.4756,0.217866,47.1654,34.1875,-9.86376,-14.2093,3.86839,0.442701,0.680136,2.44445,-23.6495,-31.7583,15.5451,5
ascending stairs,144.0,32.5625,-11.0449,4.329,1.97685,-2.42142,0.202447,-1.38688,56.2235,-26.6908,-4.77208,35.625,-1.19238,9.7911,-3.68962,-0.126838,-0.268292,-0.225387,-0.711714,-47.1565,26.058,33.5625,18.9492,7.74566,-5.42682,-0.0337757,-0.0234311,-2.07715,-37.1077,-19.9988,21.0156,4
transient activities,92.0,34.5625,-3.07087,8.12196,4.58518,0.0494014,0.00963189,0.0020296,-2.1534,-130.813,-31.9748,36.125,1.32039,7.99646,-6.15512,0.0979768,-0.0676914,-0.0210674,-26.6565,-39.094,14.6923,34.0,9.51216,-2.39467,-2.48927,-0.0424139,-0.0130803,0.0734544,-38.5884,35.231,38.959,5
ironing,80.0,32.875,-4.4639,7.10174,3.8365,-0.041929,-0.474251,-0.468513,-4.20138,-48.0594,-33.7298,36.25,-1.60336,9.61489,-2.10893,-0.121579,-0.0898194,-0.179288,2.38322,-35.0133,-6.54832,33.8125,9.59518,-2.10401,-0.946641,-0.00727582,0.366463,0.0471722,-37.1759,25.9634,33.206,3
sitting,85.0,33.8125,-0.89258,9.48338,1.76515,-0.00102385,0.0638296,0.0281886,0.26159,-28.0196,-4.40128,37.3125,1.81833,9.21716,-3.59449,0.0339282,-0.00843267,-0.0363307,-4.56692,-20.7128,6.84911,34.6875,9.44496,-1.55985,-2.37937,0.02258,-0.0244625,-0.00761832,-11.7078,-6.33842,21.7606,2
cycling,129.0,31.75,-7.2132,4.71132,5.65077,0.190912,-0.443172,0.438812,54.9792,-7.90884,-63.4856,36.375,1.54074,5.99066,-7.53857,0.531109,-0.247402,0.19691,24.7489,-22.6613,63.9223,33.875,3.46513,4.91877,-0.744372,0.340333,-0.477994,2.03708,-50.1443,-44.7295,-18.0675,1
lying,75.0,31.1875,8.45717,-1.64346,4.63685,0.00774937,0.0476153,-0.0190138,-0.48204,17.2119,-40.4755,33.3125,1.33901,-0.181813,9.43762,-0.0196288,0.0296302,-0.0211591,31.4288,7.45979,-28.2369,31.375,0.693293,-9.8826,0.631104,-0.0183177,-9.88062e-06,0.0129846,-15.9865,17.9283,-8.39516,3
transient activities,137.0,32.0,-1.80883,7.77524,5.10559,0.109705,0.0647318,0.0204723,16.1976,-33.9511,-4.30053,36.75,-0.213201,9.66107,-0.186572,0.0160104,0.0773051,0.0114522,12.5998,-24.4456,22.4268,34.4375,9.75393,0.478195,-1.1154,0.00955552,-0.0103975,0.04447,-16.1954,-14.4766,6.60947,3
Nordic walking,128.0,34.8125,-10.6458,19.936,3.73909,-0.133215,-0.590304,2.20547,13.6647,-49.6108,-4.94057,38.5,3.56609,11.0167,-3.91716,0.052465,0.100454,-0.0973113,-9.27555,-40.2115,-23.1106,34.3125,14.3769,7.41756,-8.25012,-0.869297,-1.96397,-3.06252,-37.247,37.7974,15.133,5
standing,81.63636363636364,33.625,-7.88334,3.75275,3.95052,0.0462342,-0.00418341,0.0784172,25.1365,-23.9361,-36.6152,36.0,1.05512,9.32085,0.224721,0.0206166,-0.0193698,0.0781081,-5.77418,-30.9319,-17.6397,34.8125,9.52863,-0.0798692,-2.34911,0.018255,0.018891,0.0747017,-37.3182,18.825,41.6773,6
vacuum cleaning,88.0,35.4375,4.01559,8.76141,-2.50797,0.164639,1.1231,0.0327947,-12.7512,-32.8255,-23.755,37.6875,2.13514,9.55496,1.94725,0.237701,0.41435,-0.214469,19.4762,-33.9456,-0.103399,34.375,9.62669,0.151728,-2.8898,0.154303,0.228549,-0.279032,-43.3017,-6.93063,-18.0252,5
transient activities,85.0,33.0,-5.82708,3.60896,6.63744,-0.118671,0.00915783,-0.0285911,37.6689,-35.4176,-60.324,34.9375,0.548417,9.68741,-1.48937,0.000674963,-0.0354705,-0.00541589,-7.81354,-39.6335,-10.8363,34.0625,9.21606,-0.48173,-4.04776,-0.0151557,0.0207625,-0.00808125,-34.4217,27.1806,42.6706,6
running,169.0,33.8125,-3.76733,-9.92485,1.28723,-0.312816,0.388152,0.190007,42.3421,-28.4328,-6.30818,36.375,0.283185,-0.668623,-1.77028,-0.771634,0.426294,-0.219412,-10.3692,-25.2826,44.7612,34.0625,12.905,-8.46463,-5.69692,0.0807482,0.493879,-1.53397,-11.9544,-39.6683,19.5668,5
cycling,123.0,29.0625,-6.95977,6.79925,5.99391,0.253865,0.525926,-0.29616,29.3495,-21.1022,-47.3637,33.25,0.356477,2.5142,-9.9107,-0.234035,0.0014215,0.112421,9.65897,-24.7311,39.9104,32.3125,10.455,0.65606,-0.183161,0.216933,0.198352,-0.378405,-39.084,23.8439,14.8797,2
walking,120.0,29.3125,-7.75622,8.60419,7.70782,0.77593,1.11615,-1.05324,55.342,-2.19969,-35.1904,36.8125,-0.445799,12.8018,1.96738,-0.0167037,0.070465,0.262745,18.7667,-58.6974,-5.8414,34.5,14.2136,13.8502,-0.766751,0.0478184,-1.15366,-2.80752,-46.9055,22.964,2.06129,3
ironing,99.0,33.25,-6.11595,-0.17256,7.80049,-2.3094,0.847623,0.806297,-14.7571,-10.7023,-73.2484,35.0625,-0.138818,9.53001,-2.81782,-0.151974,-0.197931,0.0210018,-8.71604,-56.5856,-14.2231,33.8125,9.57244,-0.130687,-0.804763,-1.34497,0.0959947,0.0631719,-61.8748,1.14872,40.0749,1
descending stairs,111.0,33.8125,3.56883,4.99648,-8.08263,-0.0683815,-0.0568,0.0334419,-7.51863,-30.4252,-2.25499,37.8125,0.952482,9.41049,-3.26232,0.0169044,0.00438154,-0.0596226,22.3415,-26.9481,3.93938,35.125,9.76965,-1.15084,-1.5682,0.0150808,-0.0207538,0.00893923,-20.4703,9.85145,5.41858,2
Nordic walking,118.0,30.625,-8.73328,5.923,4.04593,-1.88886,-0.524175,5.0583,18.9006,-40.8181,-24.0794,35.625,1.72736,5.37571,-3.73853,-0.0200278,0.201876,0.0796344,3.77966,-43.0762,14.668,34.25,2.87801,-2.96896,-1.47323,-0.00775277,-0.444256,4.67147,-45.0315,-8.79062,12.3522,2
