activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,143.27272727272728,30.8125,-8.19503,-0.546382,2.38237,-4.04319,0.984416,1.74065,41.8169,12.2866,-24.6641,34.1875,1.16547,6.08334,0.392127,-0.241447,0.200414,-0.674374,4.35247,-39.8289,-6.66142,31.8125,3.3069,0.760686,-2.88121,-1.94479,-0.904666,-3.75336,-40.6165,21.3527,13.58,8
ironing,89.0,35.3125,-3.62948,9.68973,1.22312,-1.73918,-0.687365,-0.829292,4.88332,-49.6519,-24.7386,37.375,-1.73842,9.41364,-4.08549,0.477461,-0.204828,0.0562333,12.0523,-36.6377,-0.280772,34.4375,9.55115,1.2825,-1.81708,-0.4101,0.381375,0.798542,-42.5485,28.0481,24.7702,5
walking,127.0,31.125,-9.4282,0.678644,2.51372,-0.915602,-0.0459061,0.960269,32.2041,-18.4722,-27.8099,36.0625,3.10469,12.5225,-4.20146,-0.116484,0.0624345,-0.133951,12.8079,-22.2964,31.0133,34.3125,16.504,-1.43169,-0.22394,-0.668803,0.741771,-2.73492,-31.2946,-19.6104,1.23194,2
transient activities,177.0,30.25,1.58668,12.1591,1.90872,1.4683,0.814377,0.192769,-48.3238,-82.2795,-33.8248,33.875,-2.66893,9.07425,-4.60462,-0.274782,0.204545,0.221379,11.1922,-100.311,-9.81244,33.1875,15.2185,-2.39311,-7.06151,-1.3557,1.00319,-2.77366,-77.1555,-30.6754,-7.54685,1
running,174.0,28.0625,-13.8209,1.47501,-5.59863,-2.43554,6.46666,6.01801,-21.4637,-37.0703,-15.1816,33.1875,-5.88516,6.172,-1.01369,-0.234198,2.79176,-0.661812,-2.7329,-40.3338,-13.7581,33.8125,20.4566,-9.49874,-5.72883,-2.04313,-0.0627403,-0.65227,-44.1688,3.67622,27.7712,6
ascending stairs,102.0,34.75,-12.8774,4.80259,2.40965,1.80107,0.464832,-0.557015,30.9734,-11.3149,2.79728,37.875,2.76967,14.3894,-6.69174,0.287621,0.18064,0.795704,-8.43583,-22.6183,18.8147,33.875,4.29144,2.35301,-8.0134,0.246243,-0.0634393,-0.582444,5.52223,0.551526,26.9568,5
lying,74.0,34.125,6.37833,-2.32755,6.91726,-0.0489466,0.0106968,0.0124779,-39.7614,-7.42719,-15.193,37.1875,0.881581,-0.631966,9.46951,0.00764761,-0.00578867,-0.0118202,34.6579,15.1768,-29.3236,33.6875,-0.911202,6.52028,-7.55237,0.0105005,-0.00504979,0.0177396,-15.0831,8.94853,37.3702,8
transient activities,124.0,29.0,-0.113467,-0.0115715,9.85271,0.0249218,0.0318372,0.00409791,-21.7061,14.2748,-63.2941,32.4375,-1.97023,-10.2095,-4.95521,0.236454,0.23941,0.179118,9.87346,21.7525,14.848,30.5625,-3.07106,-2.25672,8.88052,-0.00166705,0.0444524,-0.0259416,22.3936,12.7522,-53.4484,2
standing,105.0,33.25,-8.46696,4.53847,2.2072,0.125823,-0.00250469,-0.0617051,36.6606,-2.93856,-7.36991,35.25,1.07765,9.627,0.959832,0.014956,-0.0248236,-0.00367016,-10.8067,-27.9313,3.59987,33.9375,9.51538,0.76058,-2.97189,0.0351278,-0.034329,0.0214685,-1.00362,-16.4075,15.8907,4
transient activities,96.45454545454544,33.25,-9.02333,2.42462,2.93725,-0.395396,-0.28273,0.715424,33.6668,-14.0535,-5.67488,36.875,-1.50482,9.55319,-0.0547375,-0.125528,0.562362,-0.161023,-4.55281,-32.6055,-0.153675,34.25,7.00767,5.60587,-3.91524,1.57421,-0.463465,-1.4886,-4.80994,-13.1445,17.4231,3
sitting,78.0,33.0,-2.70889,6.73332,6.59663,-0.0184106,-0.0143559,-0.0355611,8.82331,-21.0701,-22.2952,35.125,0.871307,9.41836,-2.1409,-0.0356802,-0.0468436,-0.0476835,2.37663,-23.776,4.51403,33.875,9.65648,1.84353,-0.854742,0.0190975,0.0282238,-0.0299778,-6.49902,-6.71666,22.1007,4
transient activities,139.0,32.0625,-1.1325,5.44903,4.39231,-1.16837,0.477128,0.17335,-10.9548,-34.9337,-16.9618,36.5625,0.364673,9.6633,-5.13239,0.0149149,-1.73096,0.306681,-2.34136,-34.4832,1.59344,34.6875,8.90906,-25.6451,4.36342,-7.34302,1.89309,2.00129,-38.0774,33.3731,17.4487,2
transient activities,87.0,33.875,-9.04072,2.79898,2.35842,0.0904929,-0.0223208,-0.0302179,37.4912,-12.0388,-2.72328,37.6875,0.696229,9.80753,-0.364177,0.0188462,-0.0232618,-3.54017e-05,-8.7889,-23.7567,10.0764,32.75,9.73043,0.409003,-1.92559,-0.0123753,-0.0256051,-0.00378234,-28.299,-4.97071,27.1279,7
cycling,120.0,29.875,-4.52057,3.26363,7.35094,0.712937,0.0574069,-0.443998,25.3653,-32.1321,-43.2708,34.8125,-1.42317,2.63535,-9.55612,-0.0542395,-0.0201963,0.487171,-2.65055,-22.7815,54.926,33.75,8.74759,4.22661,0.934858,0.0463681,0.0937589,-1.31567,-52.216,-15.6044,12.8334,2
transient activities,88.0,33.5,-8.73238,-0.0141664,2.02614,1.50843,1.60934,-3.05408,25.321,-12.2683,-18.1826,35.6875,-1.07961,5.88554,-2.08732,0.160935,-0.185715,-0.0863802,8.72663,-22.338,8.49817,34.6875,12.5166,11.2288,-8.60157,0.87832,0.061241,-3.11298,-20.2923,-22.9821,35.9706,6
transient activities,119.0,34.6875,-2.70411,4.8128,8.21965,0.131152,-0.0387692,-0.0160127,14.9005,-22.6428,-33.1903,38.25,0.706125,9.65925,-0.0150272,-0.00790117,0.0140887,-0.0562677,-4.53016,-31.3843,0.984065,34.375,9.74639,-0.546315,-1.1863,-0.00299366,0.0269645,0.003825,-22.776,7.9953,20.6081,5
cycling,122.0,30.6875,-6.30676,3.11355,5.97764,-0.537612,-0.0093358,0.353058,54.5317,9.86996,-25.4626,34.625,0.404599,10.7662,-9.04607,-0.11018,0.578888,-0.442029,25.0801,-26.8475,43.7476,31.875,11.3295,1.39049,-2.45554,0.789772,-0.127838,-0.462669,-31.3549,25.8627,40.5555,8
Nordic walking,107.0,30.6875,-1.72038,-15.7127,9.22733,-0.00214305,-0.784493,-0.223152,10.6254,31.3142,-40.7266,33.875,0.762709,14.4801,0.163933,-0.155145,0.441071,-0.131187,-10.668,-40.1749,-9.02004,31.8125,29.972,-9.27884,-2.7384,-3.79778,0.827451,3.89671,-36.1551,-26.5045,13.9349,8
transient activities,85.0,33.0625,-5.40393,4.28933,6.71846,0.00574832,0.0264436,-0.0272437,39.3739,-34.3901,-57.8402,35.0,0.818651,9.68736,-1.36831,0.0148901,-0.108336,-0.0431408,-8.71598,-39.8584,-10.5593,34.125,9.14041,-0.63313,-4.0476,0.0132024,-0.0002975,0.015428,-33.3975,26.8712,42.3909,6
ironing,70.0,33.875,-2.87722,1.75057,9.30503,-0.0703412,0.116885,-0.36457,5.44528,5.77334,-48.4351,36.875,-0.462505,9.49784,-2.16533,0.000547772,0.0707115,0.0461627,4.05176,-37.7551,-5.97027,32.875,9.49736,-0.793242,-3.30974,0.0311932,-0.0511912,0.0268142,-28.9342,7.10333,50.514,7
lying,62.0,33.4375,5.0046,-0.293608,8.27537,-0.0081317,0.00289648,-0.0231716,14.0634,24.8022,-40.0379,35.625,0.348869,-1.15693,9.53901,0.0237101,0.00786159,-0.0328723,37.3147,16.1084,-27.3363,34.625,-0.0143627,-9.61887,-3.23675,0.0406087,0.00438384,0.0131809,-17.338,26.83,-5.49177,6
transient activities,85.0,29.8125,-6.59617,-0.175767,7.02356,-0.0338285,0.0247325,-0.00358353,31.2641,-6.13758,-25.5808,35.375,-0.0657457,6.44595,-7.80148,-0.00802184,0.00983311,-0.0150666,0.284259,-8.76716,31.4871,34.3125,9.6863,0.172351,-0.805476,-0.0519776,0.0140613,0.00121186,-28.6943,-5.34268,25.2832,6
lying,63.0,31.1875,0.361924,4.56321,8.45886,-0.0242579,-0.0117612,0.00121257,-5.2628,16.0351,-32.8591,34.0625,0.762326,2.26485,9.03201,-0.0104774,-0.0394676,-0.0107217,35.6557,4.05244,-32.6376,30.9375,-0.957743,-8.76341,-4.98826,0.00934086,-0.0125754,-0.00439073,-12.8145,29.6918,-6.33017,7
running,175.0,28.0625,13.6496,-0.136612,3.74736,-0.00694013,-0.210085,1.36542,-6.25525,-45.9526,-21.3264,33.1875,2.79113,-1.26018,-4.51083,0.7511,0.598238,0.513267,4.93293,-36.7233,-36.85,33.8125,12.7085,37.026,-1.50486,1.3494,-0.249833,1.9828,-33.3559,40.658,3.22943,6
cycling,107.0,28.875,-3.96572,6.04047,8.61997,0.603456,-0.422261,-0.811864,16.884,-29.3181,-21.7366,34.125,0.416151,7.50374,-7.06049,-0.472766,-0.652043,0.265346,-9.3752,-22.7151,21.2058,32.75,11.8354,4.67935,-1.08153,-0.894926,-0.346887,-0.517997,-24.1122,-3.76289,27.2831,4
transient activities,94.0,33.25,-4.37437,-0.708034,0.400318,0.783099,-1.6192,1.19571,41.0095,-17.1981,-13.8538,35.1875,1.82042,9.87486,-1.00229,0.209382,-0.593551,-0.170875,15.1718,-29.692,30.4404,34.3125,11.1318,-0.419812,-3.79696,-0.429206,-0.312247,-1.57044,-26.4362,-36.2399,20.3628,6
rope jumping,182.0,30.25,-18.2923,15.7133,8.4882,1.80198,-0.0236741,0.577845,61.1363,-33.7023,10.5794,33.875,-5.74153,39.5743,-0.538841,1.44511,0.319304,-0.629588,-34.2659,-56.4011,22.1628,33.1875,15.1133,4.64638,-4.21206,0.646103,-1.20591,-2.16601,-43.9799,-32.2285,46.8755,1
transient activities,156.0,33.625,-10.7095,2.27032,1.18059,-2.58876,-0.198368,0.300112,20.907,-9.16658,-0.607394,36.8125,2.15754,9.79719,-1.18953,-0.637946,0.0454583,-0.259429,-5.51211,-21.0259,-3.73472,35.125,9.35625,-2.31586,-2.7229,0.0635949,0.230145,0.14376,-39.4379,-17.2749,-11.4753,6
ascending stairs,163.0,33.75,-5.1774,4.58929,2.29479,1.04961,-0.550686,-0.901263,74.9476,0.539825,-32.0293,36.875,-0.172811,8.06347,-2.54262,0.194652,-0.502268,0.127715,4.81286,-59.3598,31.9451,34.9375,1.23954,2.42811,-0.906097,1.14769,-0.160915,2.2336,-47.0076,-34.0214,15.07,1
transient activities,121.0,29.0,7.88261,-3.30741,4.74932,-0.167266,0.00435345,0.549688,-20.4021,-0.908354,-22.389,32.875,-0.148614,9.71595,-3.16709,-0.0567023,0.357131,-0.213117,5.03733,-24.9428,18.8792,32.0625,9.45846,-1.28692,-3.26849,0.12179,-0.0169041,0.039978,-18.0906,5.55639,15.2556,2
ironing,86.0,35.375,-0.176388,8.23494,-5.64798,1.9733,-0.163975,-0.00351567,-22.4927,-73.8185,63.7826,37.375,0.140267,9.41907,-2.38648,0.028673,-0.300198,0.0969659,-9.87946,-42.914,-7.44795,34.4375,9.389,-1.09789,-3.11602,-0.110359,0.104866,0.0137259,-39.3047,23.4368,43.9343,5
sitting,81.0,31.625,-0.882449,8.85921,-4.35209,-0.0563205,-0.0145986,-0.0502692,5.31438,-14.8379,5.51987,34.4375,-0.133512,9.82089,1.20831,-0.13757,0.0269009,0.0144248,3.66737,-20.4374,-4.42532,32.4375,9.70307,0.422949,1.04544,0.0502124,0.0135484,-0.00797686,-12.3298,-1.79702,22.0617,3
ascending stairs,128.0,34.1875,-7.88415,0.278065,5.73265,-1.04498,2.22423,-1.58021,3.89817,-29.2937,-40.2168,38.125,-0.832645,9.32474,-5.65635,-0.625512,0.0776922,0.111524,15.3217,-36.2888,0.142912,35.3125,8.885,-1.69812,-3.61912,0.50547,0.763375,-1.72096,-52.1438,-11.0484,1.74134,2
transient activities,119.0,32.125,-8.60598,-0.570086,3.60789,0.540721,0.582559,-0.186136,38.7416,8.35733,-22.0094,35.6875,1.64605,7.35786,-0.222844,0.133714,-1.04886,0.0417327,18.3565,-35.9836,14.9878,33.5625,1.15689,-7.52135,-0.613662,-0.761813,-0.916696,2.00644,-13.8623,-22.9448,-17.1939,4
transient activities,105.0,34.4375,-15.1875,4.80937,1.14343,-1.23903,0.177188,1.18802,53.3636,-10.0332,-9.44472,38.1875,1.30856,9.44125,-4.10782,0.096137,-0.38002,0.184577,-13.5031,-35.9153,15.6412,35.4375,9.80089,2.92551,1.37822,3.31445,-0.588275,-3.39703,-68.7718,8.53247,17.1872,2
vacuum cleaning,85.0,34.1875,-9.47048,0.206225,9.01905,2.11184,0.281469,0.798135,26.4078,11.2589,-8.0914,36.625,1.47778,9.29405,-3.52347,-0.141859,-0.174024,0.431773,20.0169,-17.0939,21.6604,35.125,9.59987,4.32581,-7.23801,-0.502904,-0.0669593,-2.94373,-0.534995,-11.3661,-12.9055,6
transient activities,111.0,33.8125,2.40214,9.44999,0.929404,0.0177119,0.0215229,-0.0013428,-44.3814,-36.5522,14.3032,36.8125,0.0193875,9.69012,-1.34408,-0.00715333,-0.0284903,0.0107268,-36.2546,-46.3548,-6.04669,34.9375,9.54644,-1.94836,-1.37259,-0.00470737,0.000207543,0.00356956,-24.667,-14.7697,68.565,1
transient activities,82.0,34.0,-4.34206,7.41574,5.10734,0.0871308,-0.0859405,-0.210298,5.80871,-36.5458,-22.9827,37.0625,1.03476,9.68379,-1.79032,0.0891702,-0.0574335,-0.0395512,-17.2973,-28.5904,-0.389669,32.9375,9.1396,-0.366707,-4.12644,-0.0262339,-0.0346175,0.0173656,-17.5315,-28.6319,44.0713,7
transient activities,123.0,33.5,2.96316,8.03432,4.32947,0.0438547,0.466807,0.0259072,6.76556,-55.2633,-13.7962,37.1875,-0.07191,9.61168,-1.84885,0.0104332,-0.0229008,0.0185974,-0.0712119,-39.8549,30.7942,34.875,9.80232,-0.589981,-0.529428,0.0309265,-0.00649365,0.0264449,-55.358,-29.3623,1.94362,1
standing,94.0,34.25,-8.41913,5.08924,0.204712,-0.019321,0.0518256,-0.000848239,21.7195,-26.195,2.31636,37.5625,0.576129,8.91481,-4.35171,-0.0455616,-0.0337344,-0.0135702,-9.53209,-24.6807,6.76842,34.9375,9.7019,-1.26652,-1.29805,0.00530818,-0.00516228,-0.00827051,-18.1676,-16.5699,36.9291,2
transient activities,85.0,33.0625,2.79864,7.27469,4.09865,-0.289163,-0.0867705,-0.781774,-10.4668,-31.4536,-16.8127,38.25,0.46401,9.76982,-0.484424,0.108908,0.165898,-0.0515218,-1.32145,-38.0872,7.81266,32.3125,9.42451,0.640961,-2.20029,0.224789,0.0272493,-0.181479,-51.1279,13.6146,5.89309,7
Nordic walking,120.0,34.875,-3.55953,5.72947,-0.301966,-0.359733,-0.086132,2.67503,21.047,-37.0965,-1.61939,38.5625,-1.99923,7.3724,0.17572,-0.137296,-0.817063,-0.457083,-8.32281,-35.1289,15.7844,34.375,9.65944,-0.102641,-4.31569,-0.199425,-0.239162,-0.432444,-30.773,-4.43723,35.203,5
Nordic walking,145.0,32.3125,-23.3479,5.34817,7.52375,-0.798605,-0.486387,-0.304983,63.8337,-7.49929,17.0803,36.875,2.9229,12.2266,-9.04391,-0.959505,-0.600686,0.269455,-30.6872,-51.5978,21.4882,34.125,16.6598,7.11677,3.62215,-0.106803,0.966695,-3.26226,-51.7648,0.653691,42.2149,1
vacuum cleaning,105.0,34.125,-8.02363,2.34438,-0.896238,-0.506244,-0.0273082,-1.15119,39.0301,-10.1414,-11.5304,36.75,2.69655,8.08585,-3.42002,0.09426,-0.630449,0.303752,4.20988,-34.6855,12.767,35.1875,9.75133,0.831882,-2.58402,-0.217692,0.293018,0.850998,-34.0876,14.9455,3.25668,6
sitting,89.0,32.125,0.940848,6.21847,7.3843,0.0154553,0.0121583,-0.00585257,-34.5616,1.75959,-55.9909,33.875,0.0955454,9.81151,-0.0653047,0.0187049,-0.0591658,-0.00724923,15.0977,-64.5388,-37.8978,32.5625,-1.27458,0.809565,-10.029,-0.0385986,-0.0212357,0.0119444,-11.5341,33.3754,72.0656,1
ironing,89.0,35.3125,-3.72101,7.19408,-6.35184,0.572802,1.02789,-0.610865,-6.14409,-33.4072,4.44999,37.3125,-1.06589,9.9239,-0.706247,0.126091,-0.184969,-0.190189,0.484396,-36.8464,-9.10235,34.4375,9.7324,-1.12332,-0.256708,-0.0817687,-0.10429,0.145755,-44.8162,14.289,35.6992,5
transient activities,144.0,32.0625,-10.9213,6.23409,2.97295,0.974335,-0.0291981,-1.70597,39.3764,0.58948,-2.34204,36.5625,-1.87194,12.533,-5.02736,-0.0898603,0.227936,0.253966,-8.98417,-24.4936,8.73823,34.625,20.0031,14.1055,5.38819,-3.11683,0.408368,-1.54003,-35.7991,37.0418,42.8438,2
vacuum cleaning,97.0,35.3125,-6.32857,5.58811,2.65905,0.188086,0.0773393,1.86272,14.1417,-20.8659,-34.5118,37.6875,-4.87378,1.88885,-10.2357,0.825664,-0.0874724,-0.22933,6.67754,-25.8926,26.6937,34.3125,11.8381,7.51984,-0.211573,3.03071,0.318264,-2.04224,-41.8398,20.1943,-6.98859,5
Nordic walking,126.0,29.625,-1.19734,7.10892,3.2696,-0.559733,0.8877,-1.92285,30.4798,-37.4847,-14.4969,34.9375,-0.592217,2.54177,-0.751112,-0.174801,-0.0884541,0.277608,-6.04531,-40.6047,-7.8574,33.0625,11.2297,-0.856014,-1.59365,2.88691,-0.681346,5.14872,-42.3209,0.104191,26.5054,4
Nordic walking,129.0,34.6875,-1.74216,6.95756,2.83859,0.229768,0.0942696,-1.87548,43.6976,-21.6863,-15.9318,38.4375,0.554242,4.69259,0.463016,0.0316724,0.132969,0.120408,10.4705,-39.0508,19.7445,34.25,18.2209,1.6983,-3.58305,1.75832,1.47774,7.08572,-41.3502,-18.0162,10.361,5
transient activities,95.0,34.9375,-8.93352,3.44039,2.04996,0.0508205,-0.0257568,-0.0383674,50.9791,12.0588,-5.39015,36.75,2.45281,9.47288,1.10141,-0.0310137,-0.029282,-0.0271882,-2.07012,-42.0681,17.8414,34.1875,9.51481,0.228377,-2.89142,-0.0122366,-0.0236865,0.0222314,-39.0764,-52.4668,23.1738,5
transient activities,140.0,30.375,-1.92786,13.7488,2.62046,1.03565,-1.26413,3.09308,14.2821,-66.7848,-31.8287,34.0,1.13887,11.8637,-2.33761,-0.568543,-0.68557,0.426268,13.7124,-77.2947,17.8369,33.25,11.6069,1.4057,-4.53662,-1.07546,0.0345923,-1.47357,-52.9268,-11.4149,-27.0966,1
walking,110.0,34.4375,-7.82652,5.83044,2.98218,-0.2301,-0.210512,-1.29805,28.8398,-13.5849,-35.6356,38.125,0.00671499,10.3821,0.744371,0.233653,0.468919,0.0774069,23.4146,-28.8017,-1.65625,34.0,19.5787,16.0,-12.4563,-0.192846,1.11498,6.0673,-29.9306,23.8469,-7.66009,5
vacuum cleaning,138.0,33.625,-7.78286,10.4044,1.12001,0.217283,0.547322,0.434365,13.4071,-35.3887,1.61809,35.625,-3.66487,-1.31602,-10.2809,-0.656454,0.52691,-0.614976,-0.913095,10.3443,43.107,34.5625,9.52215,3.73061,0.637163,0.104995,0.0379812,-0.18642,-11.645,25.9111,2.17567,1
cycling,131.0,34.0625,-7.19169,6.89377,3.64239,-1.38361,0.919227,-0.900631,49.3741,-16.4076,-19.781,37.4375,1.33047,8.36368,-1.97427,-0.122592,0.381718,-0.253186,7.00566,-41.8994,29.4659,34.125,14.9019,3.15024,-2.15969,-0.423311,0.0456927,-0.879372,-40.2454,-20.5091,13.2044,5
cycling,130.0,28.0625,-7.71745,2.61911,4.61112,-0.844045,0.511096,-0.52322,68.0465,-6.85919,-24.3386,33.4375,0.24015,9.25878,-9.31519,0.374188,0.0980662,-0.45269,28.5837,-15.3816,54.8463,32.75,12.8411,2.70766,-2.17808,-0.505549,0.334993,0.140882,-44.3416,-17.5273,-5.39348,4
ascending stairs,148.0,31.75,-5.87478,6.90045,1.31436,-0.217192,1.33927,0.348971,9.80939,-22.4314,-8.15371,36.75,-0.905577,10.3015,-0.472244,-0.142347,1.52805,0.119866,4.64933,-19.7572,15.3255,34.4375,14.5771,-1.37502,8.28424,-0.4991,-0.842616,-0.420774,-28.3563,-3.61488,18.7075,3
transient activities,109.0,34.4375,-8.4935,3.85988,2.67094,0.151967,0.0204596,0.0555257,40.8573,-21.2783,-3.85515,38.0625,0.792472,9.87833,-0.982199,-0.305076,-0.0128058,0.187595,-9.87035,-34.4101,-0.30495,33.6875,9.24639,-2.69611,-2.56731,-0.0171138,0.0120016,0.0012843,-15.7146,19.6256,23.7397,5
cycling,134.0,27.6875,-5.86452,3.22085,5.63751,-0.218211,-0.195108,0.206674,37.3514,10.4268,-7.71482,32.9375,0.218213,6.449,-7.21553,0.108514,-0.109601,-0.154543,9.47415,-1.23715,29.3932,32.6875,5.60083,7.47964,0.187787,-0.0959493,-0.00435498,0.312868,-6.45273,-30.7208,3.40687,4
Nordic walking,125.0,32.625,-13.2547,16.6511,3.24924,1.22588,1.08695,-6.10451,59.5581,-24.4697,19.0295,37.0,1.25468,12.1359,-1.01988,0.687649,-0.0513622,0.137753,-32.9391,-49.6609,25.6243,34.3125,12.4368,20.3643,2.60907,-2.61027,-0.865381,2.97885,-48.9259,15.089,44.3262,1
cycling,123.0,31.3125,-4.84267,-2.13641,5.70938,-0.6341,0.0269252,-0.114967,29.0547,-23.7785,-44.7605,35.9375,0.248824,6.50232,-4.89189,-0.0560874,-0.0780503,-0.358866,-8.45685,-40.0216,12.8502,32.0,10.3841,-1.95775,-0.862279,0.218193,0.387394,1.15867,-42.9747,9.09322,7.629,8
transient activities,127.0,30.875,3.35199,8.26993,1.33249,-1.41156,-1.33478,0.968169,-3.18197,-24.9201,-9.88341,35.8125,0.242746,9.10623,-4.0486,0.018518,-0.0209324,-0.0637989,-4.63143,-20.3355,14.6936,34.25,9.57836,-1.94699,-1.56522,0.0185535,0.0148067,-0.0679165,-20.5064,7.39164,24.8259,2
descending stairs,126.0,33.8125,-0.441024,8.87466,6.20002,-0.389933,0.0406648,0.0733329,-17.0987,-18.6412,-37.6627,36.5625,-2.17538,9.50371,-2.11893,0.0307102,-0.0113443,-0.0521463,-2.68538,-42.3233,-7.37056,34.875,9.25282,-3.15431,-2.25568,-0.0299868,0.0338084,0.0203606,-39.3791,7.57676,19.4122,1
transient activities,109.0,33.625,-9.66611,1.87974,0.851146,1.80044,0.444694,-0.738998,32.2555,-4.44469,-13.1261,36.0,-2.01564,12.2519,-2.12497,-0.354249,0.342,-0.500583,9.95767,-15.0452,20.7327,34.375,21.0243,-5.76092,-3.58519,-2.00098,0.0888751,-3.02971,-18.2287,-31.0121,11.0247,4
lying,82.0,31.5625,7.18334,1.38067,6.49345,0.0674819,-0.0179208,-0.00781528,-2.75426,23.8444,-55.1913,33.375,0.730517,-0.104342,9.46506,-0.0184864,0.0276895,-0.00835432,46.5474,13.1498,-45.7736,32.0,-0.075096,-7.30887,-7.11066,-0.0406275,0.0240393,-0.0144195,-18.9976,44.6419,-1.40154,1
transient activities,125.0,32.0625,2.98397,9.29788,1.40048,-0.0567829,-0.127578,0.00707618,16.5199,-67.0271,-14.6134,36.75,-0.0322531,9.76243,-1.8099,-0.0230209,-0.0420607,-0.00619517,27.5993,-47.9962,25.8096,34.0,9.46842,-2.55538,-1.36963,0.0137945,-0.00771407,0.0082704,-70.4805,-11.7385,-22.5005,1
walking,119.0,30.0625,-13.1312,1.21802,0.185677,2.15957,-4.03626,3.19625,39.8655,-22.82,-11.974,37.0,1.20741,4.50359,0.669069,-0.021033,0.375779,-0.0973016,-14.9993,-33.659,6.55076,34.5625,9.52687,-0.839883,-2.26723,-0.355103,-0.297859,-0.580711,-34.2371,1.99056,36.1445,3
running,175.0,28.0,0.581163,21.4653,-10.4922,-2.24138,-3.08587,1.22585,31.944,3.51046,-18.5542,33.1875,-0.792527,23.3412,-4.30723,-0.0812659,-3.85287,1.2702,19.0148,-0.935085,20.5746,33.8125,-0.66305,0.661871,-1.68644,1.35058,-1.54441,5.51785,-0.172149,-24.8819,-5.93873,6
descending stairs,107.0,34.8125,-15.5068,2.70614,3.26255,0.41843,-0.208367,0.557991,52.2854,-20.162,-20.0266,37.875,3.69321,15.8623,-0.0585155,0.446826,0.104185,0.160802,-19.5401,-40.1128,-2.0319,33.9375,19.2234,-1.11971,-3.32374,0.372171,-1.39325,-1.14679,-77.7246,9.76211,39.56,5
running,172.0,30.625,-8.29031,-5.80644,-0.372399,1.00968,1.69595,-1.40164,-40.4766,-49.4749,-22.3354,33.8125,-2.8324,-2.28352,-2.63462,-0.583027,-0.379268,-0.253322,-6.46479,-61.7663,-17.9959,33.125,10.8883,-5.30758,-4.84964,-0.731807,1.03667,-0.458116,-64.2319,-16.1942,22.8277,1
rope jumping,199.0,30.8125,0.975091,-4.34053,6.18883,1.17538,2.0362,1.78845,17.256,41.3999,-17.8356,34.1875,2.0859,13.1275,1.23777,-0.0221343,0.515091,-0.233006,22.6293,-40.5209,9.96718,31.6875,19.8576,0.80551,-2.44163,-1.87275,-4.23394,-9.13471,-7.09666,47.8796,14.8018,8
walking,119.0,29.8125,-12.5106,-1.70005,-3.1051,1.08505,-1.86265,2.50118,7.10269,-32.5507,-29.873,36.9375,3.31243,13.1252,1.49232,-0.07455,-0.0857617,-0.346456,-3.54703,-33.3192,-11.294,34.5625,18.6815,-2.246,0.18934,-1.13834,-0.641935,-2.98466,-37.2092,9.48438,27.9555,3
lying,82.0,31.875,7.18734,1.57104,6.56984,0.0167636,-0.00072337,-0.0187853,-1.75555,23.1353,-55.3261,33.625,0.470876,0.0110058,9.69231,0.0206146,-0.00508211,-0.0058904,46.4472,12.8201,-46.0207,32.25,0.180567,-7.0425,-7.37982,-0.0181046,-0.0202801,0.0175215,-19.3058,44.1758,1.31914,1
ironing,78.0,33.6875,-3.19808,-2.84407,8.62296,-0.0321384,0.0390563,0.209143,7.63104,9.37973,-48.199,36.5625,-1.47323,9.38357,-2.84152,-0.0103865,-0.0752558,-0.0228047,6.68711,-38.6313,-1.0118,32.75,9.60914,-1.10871,-1.956,-0.0306931,-0.0351628,-0.0440948,-36.1191,-1.05813,42.8392,7
lying,72.0,32.8125,5.49077,0.307278,8.01122,-0.0373008,0.00083659,-0.0186054,17.6332,6.36228,-50.5631,34.8125,-0.479595,1.78317,9.59189,-0.0334882,0.0128659,-0.0415148,40.841,5.27494,-28.0963,33.5625,2.50621,-9.4805,1.14886,0.036478,-0.0182052,0.0145336,-21.7813,15.9582,-12.7282,4
transient activities,93.0,33.0,-6.32168,7.34053,-0.772137,0.0109121,-0.0155689,-0.00764259,37.2439,-31.7555,-0.503495,38.1875,0.184698,9.64617,-2.1928,-0.00871235,0.0499476,-0.0126168,2.92348,-38.1234,15.8796,32.3125,9.70284,0.188901,-2.85066,0.0301316,0.0241182,0.000734533,-58.1237,24.3297,28.4074,7
standing,109.0,32.8125,-8.40133,3.37111,3.25128,-0.0370152,0.0444164,0.0145578,53.6046,-48.8704,5.52584,34.4375,0.472387,9.76296,-1.49099,0.0194541,-0.0149287,0.0289638,-38.3713,-53.9344,11.8073,33.1875,9.2772,-2.70511,-1.48643,-0.0369592,-0.0258451,0.0402641,-71.8981,-7.05624,61.7306,1
